n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,run_median_s,participant_group
16,20000.0,1.0,,Robot1,3,prover,e2e_blockchain,5.323375103,Robot
16,20000.0,1.0,,Robot1,3,prover,evidence_call,0.010080779000000002,Robot
16,20000.0,1.0,,Robot1,3,prover,total_lifecycle,5.341849966,Robot
16,20000.0,1.0,,Robot1,3,verifier,reaction_time,0.004723292,Robot
16,20000.0,1.0,,Robot1,3,verifier,result_call,0.014279847,Robot
16,20000.0,1.0,,Robot1,3,verifier,signatures_fetch,0.0019937130000000003,Robot
16,20000.0,1.0,,Robot1,3,verifier,total_lifecycle,0.016229757,Robot
16,20000.0,1.0,,Robot1,3,verifier,verify_compute,1.4319999999999998e-06,Robot
16,20000.0,1.0,,Robot10,1,prover,e2e_blockchain,5.19801096,Robot
16,20000.0,1.0,,Robot10,1,prover,evidence_call,0.011215086999999999,Robot
16,20000.0,1.0,,Robot10,1,prover,total_lifecycle,5.209128183000001,Robot
16,20000.0,1.0,,Robot10,1,verifier,reaction_time,0.009328245,Robot
16,20000.0,1.0,,Robot10,1,verifier,result_call,0.012843209,Robot
16,20000.0,1.0,,Robot10,1,verifier,signatures_fetch,0.00475532,Robot
16,20000.0,1.0,,Robot10,1,verifier,total_lifecycle,0.01601428,Robot
16,20000.0,1.0,,Robot10,1,verifier,verify_compute,1.849e-06,Robot
16,20000.0,1.0,,Robot10,2,prover,e2e_blockchain,4.7866686975,Robot
16,20000.0,1.0,,Robot10,2,prover,evidence_call,0.0078120954999999995,Robot
16,20000.0,1.0,,Robot10,2,prover,total_lifecycle,4.8006283475,Robot
16,20000.0,1.0,,Robot10,2,verifier,reaction_time,0.004212509,Robot
16,20000.0,1.0,,Robot10,2,verifier,result_call,0.010450698,Robot
16,20000.0,1.0,,Robot10,2,verifier,signatures_fetch,0.0036162010000000003,Robot
16,20000.0,1.0,,Robot10,2,verifier,total_lifecycle,0.017453025,Robot
16,20000.0,1.0,,Robot10,2,verifier,verify_compute,1.006e-06,Robot
16,20000.0,1.0,,Robot10,3,prover,e2e_blockchain,5.290622257000001,Robot
16,20000.0,1.0,,Robot10,3,prover,evidence_call,0.0105315855,Robot
16,20000.0,1.0,,Robot10,3,prover,total_lifecycle,5.304569386,Robot
16,20000.0,1.0,,Robot10,3,verifier,reaction_time,0.002698299,Robot
16,20000.0,1.0,,Robot10,3,verifier,result_call,0.012177617,Robot
16,20000.0,1.0,,Robot10,3,verifier,signatures_fetch,0.002096702,Robot
16,20000.0,1.0,,Robot10,3,verifier,total_lifecycle,0.015362968999999999,Robot
16,20000.0,1.0,,Robot10,3,verifier,verify_compute,9.940000000000001e-07,Robot
16,20000.0,1.0,,Robot11,1,prover,e2e_blockchain,5.170278264,Robot
16,20000.0,1.0,,Robot11,1,prover,evidence_call,0.015569607,Robot
16,20000.0,1.0,,Robot11,1,prover,total_lifecycle,5.1834723920000005,Robot
16,20000.0,1.0,,Robot11,1,verifier,reaction_time,0.011201941,Robot
16,20000.0,1.0,,Robot11,1,verifier,result_call,0.014715826,Robot
16,20000.0,1.0,,Robot11,1,verifier,signatures_fetch,0.0050122765,Robot
16,20000.0,1.0,,Robot11,1,verifier,total_lifecycle,0.019295409,Robot
16,20000.0,1.0,,Robot11,1,verifier,verify_compute,1.9025e-06,Robot
16,20000.0,1.0,,Robot11,2,prover,e2e_blockchain,4.7399783289999995,Robot
16,20000.0,1.0,,Robot11,2,prover,evidence_call,0.013999981000000002,Robot
16,20000.0,1.0,,Robot11,2,prover,total_lifecycle,4.7544071045,Robot
16,20000.0,1.0,,Robot11,2,verifier,reaction_time,0.0080437275,Robot
16,20000.0,1.0,,Robot11,2,verifier,result_call,0.013601254,Robot
16,20000.0,1.0,,Robot11,2,verifier,signatures_fetch,0.0036798194999999997,Robot
16,20000.0,1.0,,Robot11,2,verifier,total_lifecycle,0.018109774000000002,Robot
16,20000.0,1.0,,Robot11,2,verifier,verify_compute,2.1085e-06,Robot
16,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,5.304320185,Robot
16,20000.0,1.0,,Robot11,3,prover,evidence_call,0.012331938,Robot
16,20000.0,1.0,,Robot11,3,prover,total_lifecycle,5.317474873,Robot
16,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.006738362,Robot
16,20000.0,1.0,,Robot11,3,verifier,result_call,0.011410933,Robot
16,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.004508657,Robot
16,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.017399546000000002,Robot
16,20000.0,1.0,,Robot11,3,verifier,verify_compute,1.67e-06,Robot
16,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,5.199452438,Robot
16,20000.0,1.0,,Robot12,1,prover,evidence_call,0.014028997000000001,Robot
16,20000.0,1.0,,Robot12,1,prover,total_lifecycle,5.212975255,Robot
16,20000.0,1.0,,Robot12,1,verifier,reaction_time,0.006130225,Robot
16,20000.0,1.0,,Robot12,1,verifier,result_call,0.014414899,Robot
16,20000.0,1.0,,Robot12,1,verifier,signatures_fetch,0.006968092,Robot
16,20000.0,1.0,,Robot12,1,verifier,total_lifecycle,0.020743321999999998,Robot
16,20000.0,1.0,,Robot12,1,verifier,verify_compute,1.776e-06,Robot
16,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,4.744094925500001,Robot
16,20000.0,1.0,,Robot12,2,prover,evidence_call,0.012667705500000001,Robot
16,20000.0,1.0,,Robot12,2,prover,total_lifecycle,4.7592223229999995,Robot
16,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.008331591,Robot
16,20000.0,1.0,,Robot12,2,verifier,result_call,0.014474544,Robot
16,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.0026883560000000003,Robot
16,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.017093148,Robot
16,20000.0,1.0,,Robot12,2,verifier,verify_compute,1.3309999999999998e-06,Robot
16,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,5.302164066,Robot
16,20000.0,1.0,,Robot12,3,prover,evidence_call,0.010906771999999999,Robot
16,20000.0,1.0,,Robot12,3,prover,total_lifecycle,5.316296462,Robot
16,20000.0,1.0,,Robot12,3,verifier,reaction_time,0.0044864265,Robot
16,20000.0,1.0,,Robot12,3,verifier,result_call,0.011133373,Robot
16,20000.0,1.0,,Robot12,3,verifier,signatures_fetch,0.0021253325,Robot
16,20000.0,1.0,,Robot12,3,verifier,total_lifecycle,0.013149083,Robot
16,20000.0,1.0,,Robot12,3,verifier,verify_compute,1.491e-06,Robot
16,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,5.187995433,Robot
16,20000.0,1.0,,Robot13,1,prover,evidence_call,0.0150414715,Robot
16,20000.0,1.0,,Robot13,1,prover,total_lifecycle,5.201645499,Robot
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.0070995685,Robot
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.0116177305,Robot
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.006357277000000001,Robot
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.019339288500000003,Robot
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,2.2600000000000004e-06,Robot
16,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,4.7485856035000005,Robot
16,20000.0,1.0,,Robot13,2,prover,evidence_call,0.00988594,Robot
16,20000.0,1.0,,Robot13,2,prover,total_lifecycle,4.762827844,Robot
16,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.003650046,Robot
16,20000.0,1.0,,Robot13,2,verifier,result_call,0.010907655,Robot
16,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.0022760280000000003,Robot
16,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.013540248999999999,Robot
16,20000.0,1.0,,Robot13,2,verifier,verify_compute,2.338e-06,Robot
16,20000.0,1.0,,Robot13,3,prover,e2e_blockchain,5.289727612,Robot
16,20000.0,1.0,,Robot13,3,prover,evidence_call,0.0120286365,Robot
16,20000.0,1.0,,Robot13,3,prover,total_lifecycle,5.3018608485000005,Robot
16,20000.0,1.0,,Robot13,3,verifier,reaction_time,0.0027732035,Robot
16,20000.0,1.0,,Robot13,3,verifier,result_call,0.009252123000000001,Robot
16,20000.0,1.0,,Robot13,3,verifier,signatures_fetch,0.0021270015,Robot
16,20000.0,1.0,,Robot13,3,verifier,total_lifecycle,0.011676487000000001,Robot
16,20000.0,1.0,,Robot13,3,verifier,verify_compute,1.6590000000000001e-06,Robot
16,20000.0,1.0,,Robot14,1,prover,e2e_blockchain,5.1530011555,Robot
16,20000.0,1.0,,Robot14,1,prover,evidence_call,0.0092243745,Robot
16,20000.0,1.0,,Robot14,1,prover,total_lifecycle,5.1721084155,Robot
16,20000.0,1.0,,Robot14,1,verifier,reaction_time,0.011414769,Robot
16,20000.0,1.0,,Robot14,1,verifier,result_call,0.0210729425,Robot
16,20000.0,1.0,,Robot14,1,verifier,signatures_fetch,0.004996917,Robot
16,20000.0,1.0,,Robot14,1,verifier,total_lifecycle,0.025183250500000004,Robot
16,20000.0,1.0,,Robot14,1,verifier,verify_compute,2.222e-06,Robot
16,20000.0,1.0,,Robot14,2,prover,e2e_blockchain,4.7364883315,Robot
16,20000.0,1.0,,Robot14,2,prover,evidence_call,0.016238087,Robot
16,20000.0,1.0,,Robot14,2,prover,total_lifecycle,4.7537220765,Robot
16,20000.0,1.0,,Robot14,2,verifier,reaction_time,0.006617884500000001,Robot
16,20000.0,1.0,,Robot14,2,verifier,result_call,0.020211612,Robot
16,20000.0,1.0,,Robot14,2,verifier,signatures_fetch,0.0037923605,Robot
16,20000.0,1.0,,Robot14,2,verifier,total_lifecycle,0.023642672,Robot
16,20000.0,1.0,,Robot14,2,verifier,verify_compute,1.359e-06,Robot
16,20000.0,1.0,,Robot14,3,prover,e2e_blockchain,5.3094373035,Robot
16,20000.0,1.0,,Robot14,3,prover,evidence_call,0.009976033499999998,Robot
16,20000.0,1.0,,Robot14,3,prover,total_lifecycle,5.3206417745,Robot
16,20000.0,1.0,,Robot14,3,verifier,reaction_time,0.010834781,Robot
16,20000.0,1.0,,Robot14,3,verifier,result_call,0.01129694,Robot
16,20000.0,1.0,,Robot14,3,verifier,signatures_fetch,0.0026929095,Robot
16,20000.0,1.0,,Robot14,3,verifier,total_lifecycle,0.0147736555,Robot
16,20000.0,1.0,,Robot14,3,verifier,verify_compute,1.59e-06,Robot
16,20000.0,1.0,,Robot15,1,prover,e2e_blockchain,5.148321072,Robot
16,20000.0,1.0,,Robot15,1,prover,evidence_call,0.009301155499999998,Robot
16,20000.0,1.0,,Robot15,1,prover,total_lifecycle,5.162573394000001,Robot
16,20000.0,1.0,,Robot15,1,verifier,reaction_time,0.016585082,Robot
16,20000.0,1.0,,Robot15,1,verifier,result_call,0.019185287,Robot
16,20000.0,1.0,,Robot15,1,verifier,signatures_fetch,0.004093963999999999,Robot
16,20000.0,1.0,,Robot15,1,verifier,total_lifecycle,0.023415514000000002,Robot
16,20000.0,1.0,,Robot15,1,verifier,verify_compute,1.559e-06,Robot
16,20000.0,1.0,,Robot15,2,prover,e2e_blockchain,4.7329801289999995,Robot
16,20000.0,1.0,,Robot15,2,prover,evidence_call,0.013662276000000001,Robot
16,20000.0,1.0,,Robot15,2,prover,total_lifecycle,4.748393031999999,Robot
16,20000.0,1.0,,Robot15,2,verifier,reaction_time,0.0069449695,Robot
16,20000.0,1.0,,Robot15,2,verifier,result_call,0.0176002665,Robot
16,20000.0,1.0,,Robot15,2,verifier,signatures_fetch,0.0034499724999999997,Robot
16,20000.0,1.0,,Robot15,2,verifier,total_lifecycle,0.0206408415,Robot
16,20000.0,1.0,,Robot15,2,verifier,verify_compute,1.1879999999999999e-06,Robot
16,20000.0,1.0,,Robot15,3,prover,e2e_blockchain,5.281765374,Robot
16,20000.0,1.0,,Robot15,3,prover,evidence_call,0.0090162485,Robot
16,20000.0,1.0,,Robot15,3,prover,total_lifecycle,5.2928546155,Robot
16,20000.0,1.0,,Robot15,3,verifier,reaction_time,0.008792195,Robot
16,20000.0,1.0,,Robot15,3,verifier,result_call,0.014433294,Robot
16,20000.0,1.0,,Robot15,3,verifier,signatures_fetch,0.0026807989999999998,Robot
16,20000.0,1.0,,Robot15,3,verifier,total_lifecycle,0.019691965,Robot
16,20000.0,1.0,,Robot15,3,verifier,verify_compute,1.09e-06,Robot
16,20000.0,1.0,,Robot16,1,prover,e2e_blockchain,5.160607254,Robot
16,20000.0,1.0,,Robot16,1,prover,evidence_call,0.009475671,Robot
16,20000.0,1.0,,Robot16,1,prover,total_lifecycle,5.1751733565,Robot
16,20000.0,1.0,,Robot16,1,verifier,reaction_time,0.009956098,Robot
16,20000.0,1.0,,Robot16,1,verifier,result_call,0.015654653,Robot
16,20000.0,1.0,,Robot16,1,verifier,signatures_fetch,0.0061756695,Robot
16,20000.0,1.0,,Robot16,1,verifier,total_lifecycle,0.0235727885,Robot
16,20000.0,1.0,,Robot16,1,verifier,verify_compute,2.2295e-06,Robot
16,20000.0,1.0,,Robot16,2,prover,e2e_blockchain,4.743832509500001,Robot
16,20000.0,1.0,,Robot16,2,prover,evidence_call,0.011627304500000001,Robot
16,20000.0,1.0,,Robot16,2,prover,total_lifecycle,4.7584800949999995,Robot
16,20000.0,1.0,,Robot16,2,verifier,reaction_time,0.004863025,Robot
16,20000.0,1.0,,Robot16,2,verifier,result_call,0.013493961,Robot
16,20000.0,1.0,,Robot16,2,verifier,signatures_fetch,0.003039003,Robot
16,20000.0,1.0,,Robot16,2,verifier,total_lifecycle,0.016668405,Robot
16,20000.0,1.0,,Robot16,2,verifier,verify_compute,2.103e-06,Robot
16,20000.0,1.0,,Robot16,3,prover,e2e_blockchain,5.2868924215,Robot
16,20000.0,1.0,,Robot16,3,prover,evidence_call,0.0137808125,Robot
16,20000.0,1.0,,Robot16,3,prover,total_lifecycle,5.2977580465,Robot
16,20000.0,1.0,,Robot16,3,verifier,reaction_time,0.005162999,Robot
16,20000.0,1.0,,Robot16,3,verifier,result_call,0.0143396615,Robot
16,20000.0,1.0,,Robot16,3,verifier,signatures_fetch,0.0031501155,Robot
16,20000.0,1.0,,Robot16,3,verifier,total_lifecycle,0.0168947575,Robot
16,20000.0,1.0,,Robot16,3,verifier,verify_compute,8.125e-07,Robot
16,20000.0,1.0,,Robot2,1,prover,e2e_blockchain,5.2047879104999994,Robot
16,20000.0,1.0,,Robot2,1,prover,evidence_call,0.011192961000000001,Robot
16,20000.0,1.0,,Robot2,1,prover,total_lifecycle,5.2200130245,Robot
16,20000.0,1.0,,Robot2,1,verifier,reaction_time,0.007969826000000001,Robot
16,20000.0,1.0,,Robot2,1,verifier,result_call,0.01824361,Robot
16,20000.0,1.0,,Robot2,1,verifier,signatures_fetch,0.00498687,Robot
16,20000.0,1.0,,Robot2,1,verifier,total_lifecycle,0.021660681,Robot
16,20000.0,1.0,,Robot2,1,verifier,verify_compute,1.585e-06,Robot
16,20000.0,1.0,,Robot2,2,prover,e2e_blockchain,4.7833012645,Robot
16,20000.0,1.0,,Robot2,2,prover,evidence_call,0.0128957125,Robot
16,20000.0,1.0,,Robot2,2,prover,total_lifecycle,4.8029124945,Robot
16,20000.0,1.0,,Robot2,2,verifier,reaction_time,0.003858382,Robot
16,20000.0,1.0,,Robot2,2,verifier,result_call,0.012564491,Robot
16,20000.0,1.0,,Robot2,2,verifier,signatures_fetch,0.00259937,Robot
16,20000.0,1.0,,Robot2,2,verifier,total_lifecycle,0.015578397,Robot
16,20000.0,1.0,,Robot2,2,verifier,verify_compute,2.237e-06,Robot
16,20000.0,1.0,,Robot2,3,prover,e2e_blockchain,5.334189670000001,Robot
16,20000.0,1.0,,Robot2,3,prover,evidence_call,0.009080581,Robot
16,20000.0,1.0,,Robot2,3,prover,total_lifecycle,5.3475907645,Robot
16,20000.0,1.0,,Robot2,3,verifier,reaction_time,0.004605248500000001,Robot
16,20000.0,1.0,,Robot2,3,verifier,result_call,0.0129518185,Robot
16,20000.0,1.0,,Robot2,3,verifier,signatures_fetch,0.0022613785000000003,Robot
16,20000.0,1.0,,Robot2,3,verifier,total_lifecycle,0.015482879500000001,Robot
16,20000.0,1.0,,Robot2,3,verifier,verify_compute,2.1435e-06,Robot
16,20000.0,1.0,,Robot3,1,prover,e2e_blockchain,5.2054909135,Robot
16,20000.0,1.0,,Robot3,1,prover,evidence_call,0.011684617500000001,Robot
16,20000.0,1.0,,Robot3,1,prover,total_lifecycle,5.219499676,Robot
16,20000.0,1.0,,Robot3,1,verifier,reaction_time,0.006718899,Robot
16,20000.0,1.0,,Robot3,1,verifier,result_call,0.016882601,Robot
16,20000.0,1.0,,Robot3,1,verifier,signatures_fetch,0.005026516,Robot
16,20000.0,1.0,,Robot3,1,verifier,total_lifecycle,0.024700412,Robot
16,20000.0,1.0,,Robot3,1,verifier,verify_compute,1.675e-06,Robot
16,20000.0,1.0,,Robot3,2,prover,e2e_blockchain,4.7834104105,Robot
16,20000.0,1.0,,Robot3,2,prover,evidence_call,0.012996423,Robot
16,20000.0,1.0,,Robot3,2,prover,total_lifecycle,4.80313361,Robot
16,20000.0,1.0,,Robot3,2,verifier,reaction_time,0.005774089,Robot
16,20000.0,1.0,,Robot3,2,verifier,result_call,0.019136491,Robot
16,20000.0,1.0,,Robot3,2,verifier,signatures_fetch,0.00323006,Robot
16,20000.0,1.0,,Robot3,2,verifier,total_lifecycle,0.021973951999999998,Robot
16,20000.0,1.0,,Robot3,2,verifier,verify_compute,1.724e-06,Robot
16,20000.0,1.0,,Robot3,3,prover,e2e_blockchain,5.3354010965,Robot
16,20000.0,1.0,,Robot3,3,prover,evidence_call,0.00773312,Robot
16,20000.0,1.0,,Robot3,3,prover,total_lifecycle,5.348815121,Robot
16,20000.0,1.0,,Robot3,3,verifier,reaction_time,0.008587472,Robot
16,20000.0,1.0,,Robot3,3,verifier,result_call,0.0159445725,Robot
16,20000.0,1.0,,Robot3,3,verifier,signatures_fetch,0.0028000374999999997,Robot
16,20000.0,1.0,,Robot3,3,verifier,total_lifecycle,0.0186563295,Robot
16,20000.0,1.0,,Robot3,3,verifier,verify_compute,1.8535000000000001e-06,Robot
16,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,5.2157843475,Robot
16,20000.0,1.0,,Robot4,1,prover,evidence_call,0.012334841499999999,Robot
16,20000.0,1.0,,Robot4,1,prover,total_lifecycle,5.232564998999999,Robot
16,20000.0,1.0,,Robot4,1,verifier,reaction_time,0.0072272585,Robot
16,20000.0,1.0,,Robot4,1,verifier,result_call,0.0182358485,Robot
16,20000.0,1.0,,Robot4,1,verifier,signatures_fetch,0.0043045515,Robot
16,20000.0,1.0,,Robot4,1,verifier,total_lifecycle,0.022116643499999998,Robot
16,20000.0,1.0,,Robot4,1,verifier,verify_compute,2.1205000000000003e-06,Robot
16,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,4.797556256,Robot
16,20000.0,1.0,,Robot4,2,prover,evidence_call,0.0144550255,Robot
16,20000.0,1.0,,Robot4,2,prover,total_lifecycle,4.8168349485,Robot
16,20000.0,1.0,,Robot4,2,verifier,reaction_time,0.0072406555,Robot
16,20000.0,1.0,,Robot4,2,verifier,result_call,0.0116588735,Robot
16,20000.0,1.0,,Robot4,2,verifier,signatures_fetch,0.0032663905,Robot
16,20000.0,1.0,,Robot4,2,verifier,total_lifecycle,0.015732184,Robot
16,20000.0,1.0,,Robot4,2,verifier,verify_compute,1.4384999999999999e-06,Robot
16,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,5.320697735,Robot
16,20000.0,1.0,,Robot4,3,prover,evidence_call,0.012854502,Robot
16,20000.0,1.0,,Robot4,3,prover,total_lifecycle,5.3366564059999995,Robot
16,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.006602668999999999,Robot
16,20000.0,1.0,,Robot4,3,verifier,result_call,0.011297634,Robot
16,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.003575726,Robot
16,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.016050617500000003,Robot
16,20000.0,1.0,,Robot4,3,verifier,verify_compute,1.944e-06,Robot
16,20000.0,1.0,,Robot5,1,prover,e2e_blockchain,5.2187985845,Robot
16,20000.0,1.0,,Robot5,1,prover,evidence_call,0.0159742705,Robot
16,20000.0,1.0,,Robot5,1,prover,total_lifecycle,5.2345320015,Robot
16,20000.0,1.0,,Robot5,1,verifier,reaction_time,0.007461219,Robot
16,20000.0,1.0,,Robot5,1,verifier,result_call,0.015771576,Robot
16,20000.0,1.0,,Robot5,1,verifier,signatures_fetch,0.004032572,Robot
16,20000.0,1.0,,Robot5,1,verifier,total_lifecycle,0.022039033,Robot
16,20000.0,1.0,,Robot5,1,verifier,verify_compute,1.338e-06,Robot
16,20000.0,1.0,,Robot5,2,prover,e2e_blockchain,4.7910413515,Robot
16,20000.0,1.0,,Robot5,2,prover,evidence_call,0.014139077,Robot
16,20000.0,1.0,,Robot5,2,prover,total_lifecycle,4.809662415,Robot
16,20000.0,1.0,,Robot5,2,verifier,reaction_time,0.0050822440000000005,Robot
16,20000.0,1.0,,Robot5,2,verifier,result_call,0.018891783,Robot
16,20000.0,1.0,,Robot5,2,verifier,signatures_fetch,0.0040500350000000004,Robot
16,20000.0,1.0,,Robot5,2,verifier,total_lifecycle,0.022974669,Robot
16,20000.0,1.0,,Robot5,2,verifier,verify_compute,2.124e-06,Robot
16,20000.0,1.0,,Robot5,3,prover,e2e_blockchain,5.3111316235,Robot
16,20000.0,1.0,,Robot5,3,prover,evidence_call,0.008818574499999999,Robot
16,20000.0,1.0,,Robot5,3,prover,total_lifecycle,5.3247850425,Robot
16,20000.0,1.0,,Robot5,3,verifier,reaction_time,0.0052051965,Robot
16,20000.0,1.0,,Robot5,3,verifier,result_call,0.019653822,Robot
16,20000.0,1.0,,Robot5,3,verifier,signatures_fetch,0.0024681995,Robot
16,20000.0,1.0,,Robot5,3,verifier,total_lifecycle,0.0219602385,Robot
16,20000.0,1.0,,Robot5,3,verifier,verify_compute,1.2245e-06,Robot
16,20000.0,1.0,,Robot6,1,prover,e2e_blockchain,5.212248164,Robot
16,20000.0,1.0,,Robot6,1,prover,evidence_call,0.0124211545,Robot
16,20000.0,1.0,,Robot6,1,prover,total_lifecycle,5.228496977000001,Robot
16,20000.0,1.0,,Robot6,1,verifier,reaction_time,0.0057260539999999995,Robot
16,20000.0,1.0,,Robot6,1,verifier,result_call,0.014569987,Robot
16,20000.0,1.0,,Robot6,1,verifier,signatures_fetch,0.0022214105000000002,Robot
16,20000.0,1.0,,Robot6,1,verifier,total_lifecycle,0.016846925,Robot
16,20000.0,1.0,,Robot6,1,verifier,verify_compute,1.8694999999999998e-06,Robot
16,20000.0,1.0,,Robot6,2,prover,e2e_blockchain,4.803042319499999,Robot
16,20000.0,1.0,,Robot6,2,prover,evidence_call,0.0107815655,Robot
16,20000.0,1.0,,Robot6,2,prover,total_lifecycle,4.8202257809999995,Robot
16,20000.0,1.0,,Robot6,2,verifier,reaction_time,0.0036227665,Robot
16,20000.0,1.0,,Robot6,2,verifier,result_call,0.013292698499999998,Robot
16,20000.0,1.0,,Robot6,2,verifier,signatures_fetch,0.0039170925,Robot
16,20000.0,1.0,,Robot6,2,verifier,total_lifecycle,0.018626160000000003,Robot
16,20000.0,1.0,,Robot6,2,verifier,verify_compute,1.4735e-06,Robot
16,20000.0,1.0,,Robot6,3,prover,e2e_blockchain,5.3269880115,Robot
16,20000.0,1.0,,Robot6,3,prover,evidence_call,0.009020978499999999,Robot
16,20000.0,1.0,,Robot6,3,prover,total_lifecycle,5.345312507999999,Robot
16,20000.0,1.0,,Robot6,3,verifier,reaction_time,0.0034992730000000002,Robot
16,20000.0,1.0,,Robot6,3,verifier,result_call,0.008280222,Robot
16,20000.0,1.0,,Robot6,3,verifier,signatures_fetch,0.002717392,Robot
16,20000.0,1.0,,Robot6,3,verifier,total_lifecycle,0.010999249000000001,Robot
16,20000.0,1.0,,Robot6,3,verifier,verify_compute,2.425e-06,Robot
16,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,5.212939219,Robot
16,20000.0,1.0,,Robot7,1,prover,evidence_call,0.014447604999999999,Robot
16,20000.0,1.0,,Robot7,1,prover,total_lifecycle,5.228094478,Robot
16,20000.0,1.0,,Robot7,1,verifier,reaction_time,0.008299002,Robot
16,20000.0,1.0,,Robot7,1,verifier,result_call,0.0199326775,Robot
16,20000.0,1.0,,Robot7,1,verifier,signatures_fetch,0.0036841435,Robot
16,20000.0,1.0,,Robot7,1,verifier,total_lifecycle,0.024116833999999997,Robot
16,20000.0,1.0,,Robot7,1,verifier,verify_compute,1.4215e-06,Robot
16,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,4.791172156,Robot
16,20000.0,1.0,,Robot7,2,prover,evidence_call,0.014102339,Robot
16,20000.0,1.0,,Robot7,2,prover,total_lifecycle,4.807263487,Robot
16,20000.0,1.0,,Robot7,2,verifier,reaction_time,0.005327691,Robot
16,20000.0,1.0,,Robot7,2,verifier,result_call,0.014493852,Robot
16,20000.0,1.0,,Robot7,2,verifier,signatures_fetch,0.003500703,Robot
16,20000.0,1.0,,Robot7,2,verifier,total_lifecycle,0.017257354,Robot
16,20000.0,1.0,,Robot7,2,verifier,verify_compute,2.037e-06,Robot
16,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,5.32777671,Robot
16,20000.0,1.0,,Robot7,3,prover,evidence_call,0.0111433755,Robot
16,20000.0,1.0,,Robot7,3,prover,total_lifecycle,5.3433032585,Robot
16,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.00376538,Robot
16,20000.0,1.0,,Robot7,3,verifier,result_call,0.00923816,Robot
16,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.004948155,Robot
16,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.01421569,Robot
16,20000.0,1.0,,Robot7,3,verifier,verify_compute,2.029e-06,Robot
16,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,5.212644702,Robot
16,20000.0,1.0,,Robot8,1,prover,evidence_call,0.018165229,Robot
16,20000.0,1.0,,Robot8,1,prover,total_lifecycle,5.228846412999999,Robot
16,20000.0,1.0,,Robot8,1,verifier,reaction_time,0.005663931,Robot
