n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,run_median_s,run_mean_s,participant_group
32,20000.0,1.0,,Robot14,1,prover,evidence_call,0.0149860825,0.018385064833333332,Robot
32,20000.0,1.0,,Robot14,1,prover,total_lifecycle,5.8667009855000005,5.7214757795,Robot
32,20000.0,1.0,,Robot14,2,prover,e2e_blockchain,4.9862102725,4.991876645333334,Robot
32,20000.0,1.0,,Robot14,2,prover,evidence_call,0.0120244185,0.013194535166666667,Robot
32,20000.0,1.0,,Robot14,2,prover,total_lifecycle,5.0024524894999995,5.005046274166666,Robot
32,20000.0,1.0,,Robot14,3,prover,e2e_blockchain,5.5103448845,5.8053240675,Robot
32,20000.0,1.0,,Robot14,3,prover,evidence_call,0.015318736999999999,0.017698227833333333,Robot
32,20000.0,1.0,,Robot14,3,prover,total_lifecycle,5.522608754,5.817798654166666,Robot
32,20000.0,1.0,,Robot14,4,prover,e2e_blockchain,4.988275874,4.9909239385,Robot
32,20000.0,1.0,,Robot14,4,prover,evidence_call,0.0167429165,0.014826557499999999,Robot
32,20000.0,1.0,,Robot14,4,prover,total_lifecycle,5.0015511649999995,5.0029882005,Robot
32,20000.0,1.0,,Robot14,5,prover,e2e_blockchain,4.9024180505,5.093295357166666,Robot
32,20000.0,1.0,,Robot14,5,prover,evidence_call,0.0102663685,0.0143859885,Robot
32,20000.0,1.0,,Robot14,5,prover,total_lifecycle,4.91310447,5.104707332833333,Robot
32,20000.0,1.0,,Robot15,1,prover,e2e_blockchain,5.3212725195,5.3930608520000005,Robot
32,20000.0,1.0,,Robot15,1,prover,evidence_call,0.014706232999999999,0.014256811333333333,Robot
32,20000.0,1.0,,Robot15,1,prover,total_lifecycle,5.333314120500001,5.407619919000001,Robot
32,20000.0,1.0,,Robot15,2,prover,e2e_blockchain,5.403927796,5.269459405166667,Robot
32,20000.0,1.0,,Robot15,2,prover,evidence_call,0.0176766425,0.017790547,Robot
32,20000.0,1.0,,Robot15,2,prover,total_lifecycle,5.414158798,5.280033484333333,Robot
32,20000.0,1.0,,Robot15,3,prover,e2e_blockchain,5.282725233,5.180018741166666,Robot
32,20000.0,1.0,,Robot15,3,prover,evidence_call,0.009142327,0.009380425833333332,Robot
32,20000.0,1.0,,Robot15,3,prover,total_lifecycle,5.2935507925,5.1913151090000005,Robot
32,20000.0,1.0,,Robot15,4,prover,e2e_blockchain,4.9834732630000005,5.321664647166667,Robot
32,20000.0,1.0,,Robot15,4,prover,evidence_call,0.0103988535,0.010601273,Robot
32,20000.0,1.0,,Robot15,4,prover,total_lifecycle,4.9947924465,5.333368313,Robot
32,20000.0,1.0,,Robot15,4,verifier,reaction_time,0.08932079799999999,0.09564377974193548,Robot
32,20000.0,1.0,,Robot15,4,verifier,result_call,0.009547933,0.01051634106451613,Robot
32,20000.0,1.0,,Robot15,4,verifier,signatures_fetch,0.001814582,0.002650045548387097,Robot
32,20000.0,1.0,,Robot15,4,verifier,total_lifecycle,0.01196268,0.013188519419354838,Robot
32,20000.0,1.0,,Robot15,4,verifier,verify_compute,1.562e-06,1.5881935483870966e-06,Robot
32,20000.0,1.0,,Robot15,5,prover,e2e_blockchain,4.6766842605,4.8102743605,Robot
32,20000.0,1.0,,Robot15,5,prover,evidence_call,0.01078165,0.011620869,Robot
32,20000.0,1.0,,Robot15,5,prover,total_lifecycle,4.6888495665,4.8228193526666665,Robot
32,20000.0,1.0,,Robot16,1,prover,e2e_blockchain,5.911940564,5.731620316333333,Robot
32,20000.0,1.0,,Robot16,1,prover,evidence_call,0.0104336445,0.0129605555,Robot
32,20000.0,1.0,,Robot16,1,prover,total_lifecycle,5.9247474315,5.745100416833334,Robot
32,20000.0,1.0,,Robot16,2,prover,e2e_blockchain,4.9882175785000005,4.9903490973333335,Robot
32,20000.0,1.0,,Robot16,2,prover,evidence_call,0.017922743,0.016343913833333334,Robot
32,20000.0,1.0,,Robot16,2,prover,total_lifecycle,4.9989669635,5.0016923570000005,Robot
32,20000.0,1.0,,Robot16,3,prover,e2e_blockchain,5.291888149,5.154707828,Robot
32,20000.0,1.0,,Robot16,3,prover,evidence_call,0.0118458795,0.011094128166666667,Robot
32,20000.0,1.0,,Robot16,3,prover,total_lifecycle,5.3028313295,5.165647976333333,Robot
32,20000.0,1.0,,Robot16,4,prover,e2e_blockchain,4.980175634,5.318001365333333,Robot
32,20000.0,1.0,,Robot16,4,prover,evidence_call,0.012318779,0.012888047,Robot
32,20000.0,1.0,,Robot16,4,prover,total_lifecycle,4.9903670965,5.328576431,Robot
32,20000.0,1.0,,Robot16,5,prover,e2e_blockchain,4.667538793,4.809276174333333,Robot
32,20000.0,1.0,,Robot16,5,prover,evidence_call,0.009060759,0.0096948235,Robot
32,20000.0,1.0,,Robot16,5,prover,total_lifecycle,4.677974408,4.8206089788333335,Robot
32,20000.0,1.0,,Robot17,1,prover,e2e_blockchain,5.30563971,5.35441392,Robot
32,20000.0,1.0,,Robot17,1,prover,evidence_call,0.0127469125,0.0121297695,Robot
32,20000.0,1.0,,Robot17,1,prover,total_lifecycle,5.317980459999999,5.3684510450000005,Robot
32,20000.0,1.0,,Robot17,2,prover,e2e_blockchain,5.391616212,5.270063311166667,Robot
32,20000.0,1.0,,Robot17,2,prover,evidence_call,0.018814465000000002,0.0184905325,Robot
32,20000.0,1.0,,Robot17,2,prover,total_lifecycle,5.4058794485,5.2823775895,Robot
32,20000.0,1.0,,Robot17,3,prover,e2e_blockchain,5.2960897275,5.1560236748333335,Robot
32,20000.0,1.0,,Robot17,3,prover,evidence_call,0.0092721895,0.008823941166666667,Robot
32,20000.0,1.0,,Robot17,3,prover,total_lifecycle,5.309378003,5.168423739333334,Robot
32,20000.0,1.0,,Robot17,4,prover,e2e_blockchain,4.9802101185000005,4.982704348666666,Robot
32,20000.0,1.0,,Robot17,4,prover,evidence_call,0.0135692985,0.013860334333333333,Robot
32,20000.0,1.0,,Robot17,4,prover,total_lifecycle,4.991522235,4.993823343,Robot
32,20000.0,1.0,,Robot17,5,prover,e2e_blockchain,4.889268024,5.087615279833334,Robot
32,20000.0,1.0,,Robot17,5,prover,evidence_call,0.0094973895,0.012234894166666668,Robot
32,20000.0,1.0,,Robot17,5,prover,total_lifecycle,4.8999997885,5.0984088685,Robot
32,20000.0,1.0,,Robot18,1,prover,e2e_blockchain,5.943833411,5.739160607,Robot
32,20000.0,1.0,,Robot18,1,prover,evidence_call,0.0153500965,0.017487158,Robot
32,20000.0,1.0,,Robot18,1,prover,total_lifecycle,5.9568546705,5.751187116666666,Robot
32,20000.0,1.0,,Robot18,2,prover,e2e_blockchain,4.9871591165,4.984960938666667,Robot
32,20000.0,1.0,,Robot18,2,prover,evidence_call,0.009335257,0.009538529833333333,Robot
32,20000.0,1.0,,Robot18,2,prover,total_lifecycle,5.001630645500001,4.9974230193333335,Robot
32,20000.0,1.0,,Robot18,3,prover,e2e_blockchain,5.283549451000001,5.154055293666667,Robot
32,20000.0,1.0,,Robot18,3,prover,evidence_call,0.011626927999999998,0.011758763666666667,Robot
32,20000.0,1.0,,Robot18,3,prover,total_lifecycle,5.294883427,5.1651342675,Robot
32,20000.0,1.0,,Robot18,4,prover,e2e_blockchain,4.9878759615,4.989492394833333,Robot
32,20000.0,1.0,,Robot18,4,prover,evidence_call,0.016960913,0.015053717833333334,Robot
32,20000.0,1.0,,Robot18,4,prover,total_lifecycle,4.9988505255,5.000321815666667,Robot
32,20000.0,1.0,,Robot18,5,prover,e2e_blockchain,4.8950956705,5.092404005833333,Robot
32,20000.0,1.0,,Robot18,5,prover,evidence_call,0.017112862,0.016510436,Robot
32,20000.0,1.0,,Robot18,5,prover,total_lifecycle,4.904953485,5.104799032,Robot
32,20000.0,1.0,,Robot19,1,prover,e2e_blockchain,5.398029866,5.424370671166667,Robot
32,20000.0,1.0,,Robot19,1,prover,evidence_call,0.0161865245,0.017172876333333333,Robot
32,20000.0,1.0,,Robot19,1,prover,total_lifecycle,5.4108576935,5.437890112833333,Robot
32,20000.0,1.0,,Robot19,2,prover,e2e_blockchain,4.903637148,4.9647406935000005,Robot
32,20000.0,1.0,,Robot19,2,prover,evidence_call,0.017653653499999998,0.016812981666666667,Robot
32,20000.0,1.0,,Robot19,2,prover,total_lifecycle,4.9130559215,4.975411476166666,Robot
32,20000.0,1.0,,Robot19,3,prover,e2e_blockchain,5.2865900654999995,5.152583668999999,Robot
32,20000.0,1.0,,Robot19,3,prover,evidence_call,0.010731863000000001,0.0124467875,Robot
32,20000.0,1.0,,Robot19,3,prover,total_lifecycle,5.299215207,5.163831450333333,Robot
32,20000.0,1.0,,Robot19,4,prover,e2e_blockchain,4.9867661285,4.9883125533333335,Robot
32,20000.0,1.0,,Robot19,4,prover,evidence_call,0.01577639,0.016479510166666666,Robot
32,20000.0,1.0,,Robot19,4,prover,total_lifecycle,4.997589785000001,4.9985727078333335,Robot
32,20000.0,1.0,,Robot19,5,prover,e2e_blockchain,4.891489421,5.090195449333334,Robot
32,20000.0,1.0,,Robot19,5,prover,evidence_call,0.0153873585,0.015254795500000001,Robot
32,20000.0,1.0,,Robot19,5,prover,total_lifecycle,4.901444082499999,5.1025341289999995,Robot
32,20000.0,1.0,,Robot2,1,prover,e2e_blockchain,6.4177292994999995,6.1707701864999995,Robot
32,20000.0,1.0,,Robot2,1,prover,evidence_call,0.014367884999999999,0.013668066166666666,Robot
32,20000.0,1.0,,Robot2,1,prover,total_lifecycle,6.4318469245,6.185931614333334,Robot
32,20000.0,1.0,,Robot2,1,verifier,reaction_time,0.106671152,0.10101812322580644,Robot
32,20000.0,1.0,,Robot2,1,verifier,result_call,0.009032383,0.011164774258064515,Robot
32,20000.0,1.0,,Robot2,1,verifier,signatures_fetch,0.002199183,0.003489774258064516,Robot
32,20000.0,1.0,,Robot2,1,verifier,total_lifecycle,0.010960799,0.014679098903225806,Robot
32,20000.0,1.0,,Robot2,1,verifier,verify_compute,1.952e-06,1.8940645161290322e-06,Robot
32,20000.0,1.0,,Robot2,2,prover,e2e_blockchain,6.502573988,6.000393818666666,Robot
32,20000.0,1.0,,Robot2,2,prover,evidence_call,0.0118266295,0.013306222333333333,Robot
32,20000.0,1.0,,Robot2,2,prover,total_lifecycle,6.5165824215,6.0172904215,Robot
32,20000.0,1.0,,Robot2,2,verifier,reaction_time,0.085864606,0.10565180206451613,Robot
32,20000.0,1.0,,Robot2,2,verifier,result_call,0.008334299,0.01108614764516129,Robot
32,20000.0,1.0,,Robot2,2,verifier,signatures_fetch,0.001702065,0.0031219654193548386,Robot
32,20000.0,1.0,,Robot2,2,verifier,total_lifecycle,0.01111146,0.014231614935483871,Robot
32,20000.0,1.0,,Robot2,2,verifier,verify_compute,1.5169999999999998e-06,1.476967741935484e-06,Robot
32,20000.0,1.0,,Robot2,3,prover,e2e_blockchain,6.708509103,6.516122659333334,Robot
32,20000.0,1.0,,Robot2,3,prover,evidence_call,0.0142469485,0.016763220166666665,Robot
32,20000.0,1.0,,Robot2,3,prover,total_lifecycle,6.723167120499999,6.5318483836666665,Robot
32,20000.0,1.0,,Robot2,4,prover,e2e_blockchain,5.0908969079999995,5.357403557833333,Robot
32,20000.0,1.0,,Robot2,4,prover,evidence_call,0.010932996,0.011213419833333333,Robot
32,20000.0,1.0,,Robot2,4,prover,total_lifecycle,5.1110375425,5.374060177666667,Robot
32,20000.0,1.0,,Robot2,4,verifier,reaction_time,0.17613436100000002,0.15013399487096776,Robot
32,20000.0,1.0,,Robot2,4,verifier,result_call,0.009419104000000001,0.011046930967741937,Robot
32,20000.0,1.0,,Robot2,4,verifier,signatures_fetch,0.0019701189999999998,0.002495659870967742,Robot
32,20000.0,1.0,,Robot2,4,verifier,total_lifecycle,0.011771217,0.013563661999999999,Robot
32,20000.0,1.0,,Robot2,4,verifier,verify_compute,1.431e-06,1.806516129032258e-06,Robot
32,20000.0,1.0,,Robot2,5,prover,e2e_blockchain,6.700269532,6.128392048166667,Robot
32,20000.0,1.0,,Robot2,5,prover,evidence_call,0.0114390685,0.013300258833333333,Robot
32,20000.0,1.0,,Robot2,5,prover,total_lifecycle,6.7177906714999995,6.1442756175,Robot
32,20000.0,1.0,,Robot20,1,prover,e2e_blockchain,6.1563348245,6.043394887000001,Robot
32,20000.0,1.0,,Robot20,1,prover,evidence_call,0.009862448999999999,0.013902167833333333,Robot
32,20000.0,1.0,,Robot20,1,prover,total_lifecycle,6.1681119065,6.056119406333333,Robot
32,20000.0,1.0,,Robot20,2,prover,e2e_blockchain,4.9843426175,4.986220777833334,Robot
32,20000.0,1.0,,Robot20,2,prover,evidence_call,0.0148860365,0.016137366,Robot
32,20000.0,1.0,,Robot20,2,prover,total_lifecycle,4.9944285475,4.9968494295,Robot
32,20000.0,1.0,,Robot20,3,prover,e2e_blockchain,5.190704756000001,5.119896631166667,Robot
32,20000.0,1.0,,Robot20,3,prover,evidence_call,0.0116514185,0.012922309333333333,Robot
32,20000.0,1.0,,Robot20,3,prover,total_lifecycle,5.201849665499999,5.131018973833333,Robot
32,20000.0,1.0,,Robot20,4,prover,e2e_blockchain,4.9788944935,4.97783824,Robot
32,20000.0,1.0,,Robot20,4,prover,evidence_call,0.0090881105,0.011401282166666665,Robot
32,20000.0,1.0,,Robot20,4,prover,total_lifecycle,4.9904675485,4.988705997166666,Robot
32,20000.0,1.0,,Robot20,5,prover,e2e_blockchain,4.875612993,5.079135865333334,Robot
32,20000.0,1.0,,Robot20,5,prover,evidence_call,0.0097283635,0.009776255833333332,Robot
32,20000.0,1.0,,Robot20,5,prover,total_lifecycle,4.8850160725,5.089354472166667,Robot
32,20000.0,1.0,,Robot21,1,prover,e2e_blockchain,5.4011361615,5.421653623166667,Robot
32,20000.0,1.0,,Robot21,1,prover,evidence_call,0.011381087500000001,0.013923089833333332,Robot
32,20000.0,1.0,,Robot21,1,prover,total_lifecycle,5.4119120800000005,5.436694363666667,Robot
32,20000.0,1.0,,Robot21,2,prover,e2e_blockchain,4.9890587725,5.327354410333333,Robot
32,20000.0,1.0,,Robot21,2,prover,evidence_call,0.0188679065,0.017448333666666666,Robot
32,20000.0,1.0,,Robot21,2,prover,total_lifecycle,5.0002503835,5.338273028,Robot
32,20000.0,1.0,,Robot21,3,prover,e2e_blockchain,5.289080525999999,5.162253791833333,Robot
32,20000.0,1.0,,Robot21,3,prover,evidence_call,0.0094359815,0.010948733,Robot
32,20000.0,1.0,,Robot21,3,prover,total_lifecycle,5.299909080499999,5.173144156333334,Robot
32,20000.0,1.0,,Robot21,4,prover,e2e_blockchain,4.8925910565,4.956566091833333,Robot
32,20000.0,1.0,,Robot21,4,prover,evidence_call,0.014056939000000001,0.015488523833333332,Robot
32,20000.0,1.0,,Robot21,4,prover,total_lifecycle,4.9069667615,4.969736887833333,Robot
32,20000.0,1.0,,Robot21,5,prover,e2e_blockchain,4.876288458,5.079336007,Robot
32,20000.0,1.0,,Robot21,5,prover,evidence_call,0.011542493000000001,0.011068079166666666,Robot
32,20000.0,1.0,,Robot21,5,prover,total_lifecycle,4.88663744,5.089982564833334,Robot
32,20000.0,1.0,,Robot22,1,prover,e2e_blockchain,5.4005280485,5.4197335705,Robot
32,20000.0,1.0,,Robot22,1,prover,evidence_call,0.0113304745,0.011985616999999999,Robot
32,20000.0,1.0,,Robot22,1,prover,total_lifecycle,5.411027517,5.432212173500001,Robot
32,20000.0,1.0,,Robot22,2,prover,e2e_blockchain,4.9848323715,4.9521610085,Robot
32,20000.0,1.0,,Robot22,2,prover,evidence_call,0.014202035500000001,0.015877041666666664,Robot
32,20000.0,1.0,,Robot22,2,prover,total_lifecycle,4.995058976499999,4.9642380955,Robot
32,20000.0,1.0,,Robot22,2,verifier,reaction_time,0.14014728099999998,0.11312215483870967,Robot
32,20000.0,1.0,,Robot22,2,verifier,result_call,0.00767035,0.010199885967741936,Robot
32,20000.0,1.0,,Robot22,2,verifier,signatures_fetch,0.00170248,0.0020173156451612903,Robot
32,20000.0,1.0,,Robot22,2,verifier,total_lifecycle,0.009471709,0.012240908967741935,Robot
32,20000.0,1.0,,Robot22,2,verifier,verify_compute,1.6919999999999999e-06,1.7127741935483871e-06,Robot
32,20000.0,1.0,,Robot22,3,prover,e2e_blockchain,5.2966566425,5.154776432833334,Robot
32,20000.0,1.0,,Robot22,3,prover,evidence_call,0.0145938005,0.016766713,Robot
32,20000.0,1.0,,Robot22,3,prover,total_lifecycle,5.307918745,5.165689052166667,Robot
32,20000.0,1.0,,Robot22,4,prover,e2e_blockchain,4.8945851220000005,4.955417605,Robot
32,20000.0,1.0,,Robot22,4,prover,evidence_call,0.0132794105,0.015437468666666667,Robot
32,20000.0,1.0,,Robot22,4,prover,total_lifecycle,4.9103872665,4.969718348333333,Robot
32,20000.0,1.0,,Robot22,5,prover,e2e_blockchain,4.8789828455,5.0776019670000005,Robot
32,20000.0,1.0,,Robot22,5,prover,evidence_call,0.0100001895,0.009994923000000001,Robot
32,20000.0,1.0,,Robot22,5,prover,total_lifecycle,4.890227992,5.088844827833333,Robot
32,20000.0,1.0,,Robot23,1,prover,e2e_blockchain,5.306964001,5.323055140666667,Robot
32,20000.0,1.0,,Robot23,1,prover,evidence_call,0.013828018000000001,0.016043492166666666,Robot
32,20000.0,1.0,,Robot23,1,prover,total_lifecycle,5.3229385975,5.338358391,Robot
32,20000.0,1.0,,Robot23,2,prover,e2e_blockchain,5.001302318,4.987737836833333,Robot
32,20000.0,1.0,,Robot23,2,prover,evidence_call,0.011370209,0.014737022333333334,Robot
32,20000.0,1.0,,Robot23,2,prover,total_lifecycle,5.012169101,4.9992717015000006,Robot
32,20000.0,1.0,,Robot23,3,prover,e2e_blockchain,5.196553160500001,5.120222757666666,Robot
32,20000.0,1.0,,Robot23,3,prover,evidence_call,0.013279068,0.013482089166666664,Robot
32,20000.0,1.0,,Robot23,3,prover,total_lifecycle,5.207956299,5.1313807875,Robot
32,20000.0,1.0,,Robot23,4,prover,e2e_blockchain,4.894035423,4.959137804333333,Robot
32,20000.0,1.0,,Robot23,4,prover,evidence_call,0.016674544,0.0180834515,Robot
32,20000.0,1.0,,Robot23,4,prover,total_lifecycle,4.9092190095,4.9729785155,Robot
32,20000.0,1.0,,Robot23,5,prover,e2e_blockchain,4.8814238375,5.088025150666667,Robot
32,20000.0,1.0,,Robot23,5,prover,evidence_call,0.013198084,0.016191333,Robot
32,20000.0,1.0,,Robot23,5,prover,total_lifecycle,4.8915592475,5.0987727813333334,Robot
32,20000.0,1.0,,Robot24,1,prover,e2e_blockchain,5.311425381499999,5.392792239333333,Robot
32,20000.0,1.0,,Robot24,1,prover,evidence_call,0.012636852,0.015238509333333336,Robot
32,20000.0,1.0,,Robot24,1,prover,total_lifecycle,5.323882437,5.405977426500001,Robot
32,20000.0,1.0,,Robot24,2,prover,e2e_blockchain,5.4022584055000005,5.2642222695,Robot
32,20000.0,1.0,,Robot24,2,prover,evidence_call,0.015427913,0.016560702333333333,Robot
32,20000.0,1.0,,Robot24,2,prover,total_lifecycle,5.414578463,5.275960211666667,Robot
32,20000.0,1.0,,Robot24,3,prover,e2e_blockchain,5.2906478795,5.161042445166667,Robot
32,20000.0,1.0,,Robot24,3,prover,evidence_call,0.0123955135,0.0129267865,Robot
32,20000.0,1.0,,Robot24,3,prover,total_lifecycle,5.303395677999999,5.172667502,Robot
32,20000.0,1.0,,Robot24,4,prover,e2e_blockchain,4.897013929,4.9627101651666665,Robot
32,20000.0,1.0,,Robot24,4,prover,evidence_call,0.017612166,0.019534404666666668,Robot
32,20000.0,1.0,,Robot24,4,prover,total_lifecycle,4.9125983895,4.9773970395000005,Robot
32,20000.0,1.0,,Robot24,5,prover,e2e_blockchain,4.875426177,5.0824659685,Robot
32,20000.0,1.0,,Robot24,5,prover,evidence_call,0.0105025255,0.015109327,Robot
32,20000.0,1.0,,Robot24,5,prover,total_lifecycle,4.8866150085,5.093818059833333,Robot
32,20000.0,1.0,,Robot25,1,prover,e2e_blockchain,5.296704728,5.319466909666667,Robot
32,20000.0,1.0,,Robot25,1,prover,evidence_call,0.011644172500000001,0.01313338,Robot
32,20000.0,1.0,,Robot25,1,prover,total_lifecycle,5.306737489,5.3320363725,Robot
32,20000.0,1.0,,Robot25,2,prover,e2e_blockchain,4.8751130585,4.913673807166666,Robot
32,20000.0,1.0,,Robot25,2,prover,evidence_call,0.009370133,0.010761504833333333,Robot
32,20000.0,1.0,,Robot25,2,prover,total_lifecycle,4.885976879,4.925119184333334,Robot
32,20000.0,1.0,,Robot25,2,verifier,reaction_time,0.136118174,0.11545363493548387,Robot
32,20000.0,1.0,,Robot25,2,verifier,result_call,0.008888943,0.011922756483870967,Robot
32,20000.0,1.0,,Robot25,2,verifier,signatures_fetch,0.001842607,0.0021701057741935485,Robot
32,20000.0,1.0,,Robot25,2,verifier,total_lifecycle,0.010691146,0.014113339967741936,Robot
32,20000.0,1.0,,Robot25,2,verifier,verify_compute,1.493e-06,1.4071290322580646e-06,Robot
32,20000.0,1.0,,Robot25,3,prover,e2e_blockchain,5.293842679,5.157463329666666,Robot
32,20000.0,1.0,,Robot25,3,prover,evidence_call,0.0146128115,0.016008103666666666,Robot
32,20000.0,1.0,,Robot25,3,prover,total_lifecycle,5.304500825,5.168528470166667,Robot
32,20000.0,1.0,,Robot25,4,prover,e2e_blockchain,4.894399383,4.956059323,Robot
32,20000.0,1.0,,Robot25,4,prover,evidence_call,0.010941042,0.013645115833333332,Robot
32,20000.0,1.0,,Robot25,4,prover,total_lifecycle,4.911710234,4.970965397,Robot
32,20000.0,1.0,,Robot25,5,prover,e2e_blockchain,5.386928810500001,5.385292064833333,Robot
32,20000.0,1.0,,Robot25,5,prover,evidence_call,0.0107217185,0.012473682333333333,Robot
32,20000.0,1.0,,Robot25,5,prover,total_lifecycle,5.399144114,5.3971044269999995,Robot
32,20000.0,1.0,,Robot26,1,prover,e2e_blockchain,5.302864431,5.316988080333334,Robot
32,20000.0,1.0,,Robot26,1,prover,evidence_call,0.010248669500000002,0.012584749,Robot
32,20000.0,1.0,,Robot26,1,prover,total_lifecycle,5.3135020655,5.329392125833333,Robot
32,20000.0,1.0,,Robot26,2,prover,e2e_blockchain,5.3863032209999995,5.256241245833333,Robot
32,20000.0,1.0,,Robot26,2,prover,evidence_call,0.008614727499999999,0.012584453833333334,Robot
32,20000.0,1.0,,Robot26,2,prover,total_lifecycle,5.396990816500001,5.2671593801666665,Robot
32,20000.0,1.0,,Robot26,3,prover,e2e_blockchain,5.2811048095,5.159284023833333,Robot
32,20000.0,1.0,,Robot26,3,prover,evidence_call,0.0100655855,0.01533532,Robot
32,20000.0,1.0,,Robot26,3,prover,total_lifecycle,5.291779758500001,5.170116427833334,Robot
32,20000.0,1.0,,Robot26,4,prover,e2e_blockchain,4.9871137,4.987627076333333,Robot
32,20000.0,1.0,,Robot26,4,prover,evidence_call,0.011290938,0.01468439,Robot
32,20000.0,1.0,,Robot26,4,prover,total_lifecycle,5.0006776980000005,5.001060689333333,Robot
32,20000.0,1.0,,Robot26,5,prover,e2e_blockchain,5.395172346,5.392876324333334,Robot
32,20000.0,1.0,,Robot26,5,prover,evidence_call,0.0162573065,0.017158504333333335,Robot
32,20000.0,1.0,,Robot26,5,prover,total_lifecycle,5.405652216,5.404493839333334,Robot
32,20000.0,1.0,,Robot27,1,prover,e2e_blockchain,5.318689839999999,5.3290505963333334,Robot
32,20000.0,1.0,,Robot27,1,prover,evidence_call,0.0162445395,0.015822423,Robot
32,20000.0,1.0,,Robot27,1,prover,total_lifecycle,5.3300604805,5.342131393833333,Robot
