n_robots,mode,participant,run,role,metric,run_mean_s,participant_group
10,startup,Robot6,9,prover,e2e_blockchain,3.536034977,Robot
10,startup,Robot6,9,prover,evidence_call,0.017453175,Robot
10,startup,Robot6,9,prover,total_lifecycle,3.797106871,Robot
10,startup,Robot6,10,prover,e2e_blockchain,3.567088431,Robot
10,startup,Robot6,10,prover,evidence_call,0.040993620999999994,Robot
10,startup,Robot6,10,prover,total_lifecycle,3.758209115,Robot
10,startup,Robot7,1,prover,e2e_blockchain,2.579718817,Robot
10,startup,Robot7,1,prover,evidence_call,0.07681737,Robot
10,startup,Robot7,1,prover,total_lifecycle,2.793157372,Robot
10,startup,Robot7,2,prover,e2e_blockchain,3.7121164600000003,Robot
10,startup,Robot7,2,prover,evidence_call,0.022706513999999997,Robot
10,startup,Robot7,2,prover,total_lifecycle,3.874994557,Robot
10,startup,Robot7,3,prover,e2e_blockchain,3.5868181359999998,Robot
10,startup,Robot7,3,prover,evidence_call,0.016605595,Robot
10,startup,Robot7,3,prover,total_lifecycle,3.785468907,Robot
10,startup,Robot7,4,prover,e2e_blockchain,3.7028430400000003,Robot
10,startup,Robot7,4,prover,evidence_call,0.010320401,Robot
10,startup,Robot7,4,prover,total_lifecycle,3.886762533,Robot
10,startup,Robot7,5,prover,e2e_blockchain,3.663834084,Robot
10,startup,Robot7,5,prover,evidence_call,0.015477907999999999,Robot
10,startup,Robot7,5,prover,total_lifecycle,3.84221995,Robot
10,startup,Robot7,6,prover,e2e_blockchain,3.57940675,Robot
10,startup,Robot7,6,prover,evidence_call,0.011229662,Robot
10,startup,Robot7,6,prover,total_lifecycle,3.866368476,Robot
10,startup,Robot7,7,prover,e2e_blockchain,3.56925742,Robot
10,startup,Robot7,7,prover,evidence_call,0.011246788,Robot
10,startup,Robot7,7,prover,total_lifecycle,3.8253077269999998,Robot
10,startup,Robot7,8,prover,e2e_blockchain,3.5688600029999997,Robot
10,startup,Robot7,8,prover,evidence_call,0.015943273,Robot
10,startup,Robot7,8,prover,total_lifecycle,3.7911480969999998,Robot
10,startup,Robot7,9,prover,e2e_blockchain,3.643057697,Robot
10,startup,Robot7,9,prover,evidence_call,0.012295674,Robot
10,startup,Robot7,9,prover,total_lifecycle,3.789491568,Robot
10,startup,Robot7,10,prover,e2e_blockchain,3.565677158,Robot
10,startup,Robot7,10,prover,evidence_call,0.014563392,Robot
10,startup,Robot7,10,prover,total_lifecycle,3.766592912,Robot
10,startup,Robot8,1,prover,e2e_blockchain,4.599905186,Robot
10,startup,Robot8,1,prover,evidence_call,0.083651432,Robot
10,startup,Robot8,1,prover,total_lifecycle,4.812651556,Robot
10,startup,Robot8,2,prover,e2e_blockchain,3.6150241810000003,Robot
10,startup,Robot8,2,prover,evidence_call,0.020168237999999998,Robot
10,startup,Robot8,2,prover,total_lifecycle,3.875615862,Robot
10,startup,Robot8,3,prover,e2e_blockchain,3.5885065199999997,Robot
10,startup,Robot8,3,prover,evidence_call,0.019462188999999998,Robot
10,startup,Robot8,3,prover,total_lifecycle,3.776576139,Robot
10,startup,Robot8,4,prover,e2e_blockchain,3.699396059,Robot
10,startup,Robot8,4,prover,evidence_call,0.020582426,Robot
10,startup,Robot8,4,prover,total_lifecycle,3.892517932,Robot
10,startup,Robot8,5,prover,e2e_blockchain,3.668114082,Robot
10,startup,Robot8,5,prover,evidence_call,0.015644766,Robot
10,startup,Robot8,5,prover,total_lifecycle,3.826551144,Robot
10,startup,Robot8,6,prover,e2e_blockchain,3.686274987,Robot
10,startup,Robot8,6,prover,evidence_call,0.019061195000000003,Robot
10,startup,Robot8,6,prover,total_lifecycle,3.890559204,Robot
10,startup,Robot8,7,prover,e2e_blockchain,3.677605131,Robot
10,startup,Robot8,7,prover,evidence_call,0.014033243,Robot
10,startup,Robot8,7,prover,total_lifecycle,3.827234959,Robot
10,startup,Robot8,8,prover,e2e_blockchain,3.669884477,Robot
10,startup,Robot8,8,prover,evidence_call,0.01319127,Robot
10,startup,Robot8,8,prover,total_lifecycle,3.7900156390000004,Robot
10,startup,Robot8,9,prover,e2e_blockchain,3.5602928499999997,Robot
10,startup,Robot8,9,prover,evidence_call,0.018295788,Robot
10,startup,Robot8,9,prover,total_lifecycle,3.778476223,Robot
10,startup,Robot8,10,prover,e2e_blockchain,3.5806121760000003,Robot
10,startup,Robot8,10,prover,evidence_call,0.015152075999999999,Robot
10,startup,Robot8,10,prover,total_lifecycle,3.766058334,Robot
10,startup,Robot9,1,prover,e2e_blockchain,4.4926648590000005,Robot
10,startup,Robot9,1,prover,evidence_call,0.03239843,Robot
10,startup,Robot9,1,prover,total_lifecycle,4.80464661,Robot
10,startup,Robot9,2,prover,e2e_blockchain,3.695872051,Robot
10,startup,Robot9,2,prover,evidence_call,0.023607802,Robot
10,startup,Robot9,2,prover,total_lifecycle,3.8847522239999996,Robot
10,startup,Robot9,3,prover,e2e_blockchain,3.592649922,Robot
10,startup,Robot9,3,prover,evidence_call,0.023658172,Robot
10,startup,Robot9,3,prover,total_lifecycle,3.7870651160000004,Robot
10,startup,Robot9,4,prover,e2e_blockchain,3.688557318,Robot
10,startup,Robot9,4,prover,evidence_call,0.02182759,Robot
10,startup,Robot9,4,prover,total_lifecycle,3.881708445,Robot
10,startup,Robot9,5,prover,e2e_blockchain,3.662198789,Robot
10,startup,Robot9,5,prover,evidence_call,0.010545375,Robot
10,startup,Robot9,5,prover,total_lifecycle,3.852931413,Robot
10,startup,Robot9,6,prover,e2e_blockchain,3.583934269,Robot
10,startup,Robot9,6,prover,evidence_call,0.012477272,Robot
10,startup,Robot9,6,prover,total_lifecycle,3.867457136,Robot
10,startup,Robot9,7,prover,e2e_blockchain,3.579507084,Robot
10,startup,Robot9,7,prover,evidence_call,0.010143448,Robot
10,startup,Robot9,7,prover,total_lifecycle,3.819134376,Robot
10,startup,Robot9,8,prover,e2e_blockchain,3.545059749,Robot
10,startup,Robot9,8,prover,evidence_call,0.023346275,Robot
10,startup,Robot9,8,prover,total_lifecycle,3.774527888,Robot
10,startup,Robot9,9,prover,e2e_blockchain,3.583498196,Robot
10,startup,Robot9,9,prover,evidence_call,0.022853855,Robot
10,startup,Robot9,9,prover,total_lifecycle,3.8004661,Robot
10,startup,Robot9,10,prover,e2e_blockchain,5.55155039,Robot
10,startup,Robot9,10,prover,evidence_call,0.014614921000000001,Robot
10,startup,Robot9,10,prover,total_lifecycle,5.738415851,Robot
10,startup,SECaaS,1,oracle,db_lookup,0.0018097858000000002,SECaaS
10,startup,SECaaS,1,oracle,prover_addr_fetch,0.0351549819,SECaaS
10,startup,SECaaS,1,oracle,reaction_time,1.4687065774,SECaaS
10,startup,SECaaS,1,verifier,reaction_time,1.4687065774,SECaaS
10,startup,SECaaS,1,verifier,result_call,0.11538844770000001,SECaaS
10,startup,SECaaS,1,verifier,signatures_fetch,0.026844364,SECaaS
10,startup,SECaaS,1,verifier,total_lifecycle,0.2340629778,SECaaS
10,startup,SECaaS,1,verifier,verify_compute,2.0648e-06,SECaaS
10,startup,SECaaS,2,oracle,db_lookup,0.0013211094,SECaaS
10,startup,SECaaS,2,oracle,prover_addr_fetch,0.0212351183,SECaaS
10,startup,SECaaS,2,oracle,reaction_time,0.8011527776999999,SECaaS
10,startup,SECaaS,2,verifier,reaction_time,0.8011527776999999,SECaaS
10,startup,SECaaS,2,verifier,result_call,0.0715091432,SECaaS
10,startup,SECaaS,2,verifier,signatures_fetch,0.0200982639,SECaaS
10,startup,SECaaS,2,verifier,total_lifecycle,0.1542593195,SECaaS
10,startup,SECaaS,2,verifier,verify_compute,3.151e-06,SECaaS
10,startup,SECaaS,3,oracle,db_lookup,0.0023961074,SECaaS
10,startup,SECaaS,3,oracle,prover_addr_fetch,0.027355417599999998,SECaaS
10,startup,SECaaS,3,oracle,reaction_time,0.7711713651000001,SECaaS
10,startup,SECaaS,3,verifier,reaction_time,0.7711713651000001,SECaaS
10,startup,SECaaS,3,verifier,result_call,0.0622158871,SECaaS
10,startup,SECaaS,3,verifier,signatures_fetch,0.0183379636,SECaaS
10,startup,SECaaS,3,verifier,total_lifecycle,0.1461799897,SECaaS
10,startup,SECaaS,3,verifier,verify_compute,1.6031e-06,SECaaS
10,startup,SECaaS,4,oracle,db_lookup,0.0013472847,SECaaS
10,startup,SECaaS,4,oracle,prover_addr_fetch,0.016165442199999998,SECaaS
10,startup,SECaaS,4,oracle,reaction_time,0.612570071,SECaaS
10,startup,SECaaS,4,verifier,reaction_time,0.612570071,SECaaS
10,startup,SECaaS,4,verifier,result_call,0.056876367100000005,SECaaS
10,startup,SECaaS,4,verifier,signatures_fetch,0.0134481417,SECaaS
10,startup,SECaaS,4,verifier,total_lifecycle,0.11961920430000002,SECaaS
10,startup,SECaaS,4,verifier,verify_compute,1.4126e-06,SECaaS
10,startup,SECaaS,5,oracle,db_lookup,0.0017585701999999997,SECaaS
10,startup,SECaaS,5,oracle,prover_addr_fetch,0.0146919821,SECaaS
10,startup,SECaaS,5,oracle,reaction_time,0.5525077212999999,SECaaS
10,startup,SECaaS,5,verifier,reaction_time,0.5525077212999999,SECaaS
10,startup,SECaaS,5,verifier,result_call,0.04655175860000001,SECaaS
10,startup,SECaaS,5,verifier,signatures_fetch,0.012380653299999999,SECaaS
10,startup,SECaaS,5,verifier,total_lifecycle,0.1005794663,SECaaS
10,startup,SECaaS,5,verifier,verify_compute,1.2778e-06,SECaaS
10,startup,SECaaS,6,oracle,db_lookup,0.0012674534,SECaaS
10,startup,SECaaS,6,oracle,prover_addr_fetch,0.01516055,SECaaS
10,startup,SECaaS,6,oracle,reaction_time,0.5590633661,SECaaS
10,startup,SECaaS,6,verifier,reaction_time,0.5590633661,SECaaS
10,startup,SECaaS,6,verifier,result_call,0.047412304,SECaaS
10,startup,SECaaS,6,verifier,signatures_fetch,0.0132693925,SECaaS
10,startup,SECaaS,6,verifier,total_lifecycle,0.1055716275,SECaaS
10,startup,SECaaS,6,verifier,verify_compute,1.3268e-06,SECaaS
10,startup,SECaaS,7,oracle,db_lookup,0.0013518733,SECaaS
10,startup,SECaaS,7,oracle,prover_addr_fetch,0.0131957557,SECaaS
10,startup,SECaaS,7,oracle,reaction_time,0.531966905,SECaaS
10,startup,SECaaS,7,verifier,reaction_time,0.531966905,SECaaS
10,startup,SECaaS,7,verifier,result_call,0.0461827633,SECaaS
10,startup,SECaaS,7,verifier,signatures_fetch,0.013370105900000002,SECaaS
10,startup,SECaaS,7,verifier,total_lifecycle,0.0971032996,SECaaS
10,startup,SECaaS,7,verifier,verify_compute,1.2128e-06,SECaaS
10,startup,SECaaS,8,oracle,db_lookup,0.0012212129,SECaaS
10,startup,SECaaS,8,oracle,prover_addr_fetch,0.0121417087,SECaaS
10,startup,SECaaS,8,oracle,reaction_time,0.49634172520000003,SECaaS
10,startup,SECaaS,8,verifier,reaction_time,0.49634172520000003,SECaaS
10,startup,SECaaS,8,verifier,result_call,0.0422998436,SECaaS
10,startup,SECaaS,8,verifier,signatures_fetch,0.0116856512,SECaaS
10,startup,SECaaS,8,verifier,total_lifecycle,0.0911966273,SECaaS
10,startup,SECaaS,8,verifier,verify_compute,1.2841e-06,SECaaS
10,startup,SECaaS,9,oracle,db_lookup,0.0010843227,SECaaS
10,startup,SECaaS,9,oracle,prover_addr_fetch,0.0144468716,SECaaS
10,startup,SECaaS,9,oracle,reaction_time,0.5667550191,SECaaS
10,startup,SECaaS,9,verifier,reaction_time,0.5667550191,SECaaS
10,startup,SECaaS,9,verifier,result_call,0.049260835600000004,SECaaS
10,startup,SECaaS,9,verifier,signatures_fetch,0.013462003,SECaaS
10,startup,SECaaS,9,verifier,total_lifecycle,0.1021921813,SECaaS
10,startup,SECaaS,9,verifier,verify_compute,1.2759000000000001e-06,SECaaS
10,startup,SECaaS,10,oracle,db_lookup,0.0018409443,SECaaS
10,startup,SECaaS,10,oracle,prover_addr_fetch,0.012266046,SECaaS
10,startup,SECaaS,10,oracle,reaction_time,1.1712821201,SECaaS
10,startup,SECaaS,10,verifier,reaction_time,1.1712821201,SECaaS
10,startup,SECaaS,10,verifier,result_call,0.0445907663,SECaaS
10,startup,SECaaS,10,verifier,signatures_fetch,0.0107124115,SECaaS
10,startup,SECaaS,10,verifier,total_lifecycle,0.0921680024,SECaaS
10,startup,SECaaS,10,verifier,verify_compute,1.1936e-06,SECaaS
