n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,duration_s
16,20000.0,1.0,,Robot11,2,verifier,verify_compute,2.205e-06
16,20000.0,1.0,,Robot11,2,verifier,verify_compute,2.147e-06
16,20000.0,1.0,,Robot11,2,verifier,verify_compute,2.323e-06
16,20000.0,1.0,,Robot11,2,verifier,result_call,0.013489824000000001
16,20000.0,1.0,,Robot11,2,verifier,result_call,0.013712684
16,20000.0,1.0,,Robot11,2,verifier,result_call,0.011712559
16,20000.0,1.0,,Robot11,2,verifier,result_call,0.008883003
16,20000.0,1.0,,Robot11,2,verifier,result_call,0.021840466
16,20000.0,1.0,,Robot11,2,verifier,result_call,0.018326839
16,20000.0,1.0,,Robot11,2,verifier,total_lifecycle,0.015755691000000002
16,20000.0,1.0,,Robot11,2,verifier,total_lifecycle,0.018340065
16,20000.0,1.0,,Robot11,2,verifier,total_lifecycle,0.017879483
16,20000.0,1.0,,Robot11,2,verifier,total_lifecycle,0.01133039
16,20000.0,1.0,,Robot11,2,verifier,total_lifecycle,0.024624398
16,20000.0,1.0,,Robot11,2,verifier,total_lifecycle,0.024766441
16,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,5.833075913
16,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,5.334508559
16,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,4.8006184439999995
16,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,4.298909833
16,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,5.7728819510000005
16,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,5.274131811
16,20000.0,1.0,,Robot11,3,prover,evidence_call,0.018868834
16,20000.0,1.0,,Robot11,3,prover,evidence_call,0.015302447
16,20000.0,1.0,,Robot11,3,prover,evidence_call,0.006892553
16,20000.0,1.0,,Robot11,3,prover,evidence_call,0.010578383
16,20000.0,1.0,,Robot11,3,prover,evidence_call,0.014085493
16,20000.0,1.0,,Robot11,3,prover,evidence_call,0.008901513
16,20000.0,1.0,,Robot11,3,prover,total_lifecycle,5.845842513
16,20000.0,1.0,,Robot11,3,prover,total_lifecycle,5.348184110999999
16,20000.0,1.0,,Robot11,3,prover,total_lifecycle,4.815273302
16,20000.0,1.0,,Robot11,3,prover,total_lifecycle,4.313923947
16,20000.0,1.0,,Robot11,3,prover,total_lifecycle,5.786347673
16,20000.0,1.0,,Robot11,3,prover,total_lifecycle,5.286765635
16,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.005093396
16,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.007187246
16,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.0036360480000000002
16,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.0042525589999999995
16,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.015549317
16,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.00894579
16,20000.0,1.0,,Robot11,3,verifier,reaction_time,0.006738362
16,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.005860915
16,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.004508657
16,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.00241137
16,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.0025619740000000003
16,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.005842109
16,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.0031905749999999997
16,20000.0,1.0,,Robot11,3,verifier,signatures_fetch,0.0059566639999999995
16,20000.0,1.0,,Robot11,3,verifier,verify_compute,2.138e-06
16,20000.0,1.0,,Robot11,3,verifier,verify_compute,7.31e-07
16,20000.0,1.0,,Robot11,3,verifier,verify_compute,1.04e-06
16,20000.0,1.0,,Robot11,3,verifier,verify_compute,1.966e-06
16,20000.0,1.0,,Robot11,3,verifier,verify_compute,1.67e-06
16,20000.0,1.0,,Robot11,3,verifier,verify_compute,2.177e-06
16,20000.0,1.0,,Robot11,3,verifier,verify_compute,8.000000000000001e-07
16,20000.0,1.0,,Robot11,3,verifier,result_call,0.011081478
16,20000.0,1.0,,Robot11,3,verifier,result_call,0.013865023
16,20000.0,1.0,,Robot11,3,verifier,result_call,0.00821904
16,20000.0,1.0,,Robot11,3,verifier,result_call,0.01653607
16,20000.0,1.0,,Robot11,3,verifier,result_call,0.009000524000000001
16,20000.0,1.0,,Robot11,3,verifier,result_call,0.02097852
16,20000.0,1.0,,Robot11,3,verifier,result_call,0.011410933
16,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.016987488
16,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.018413291000000002
16,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.010655105000000002
16,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.019121841
16,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.014885344
16,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.024203203
16,20000.0,1.0,,Robot11,3,verifier,total_lifecycle,0.017399546000000002
16,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,5.765093332
16,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,5.249188417
16,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,4.718884999
16,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,4.190256843
16,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,5.692951286
16,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,5.149716459
16,20000.0,1.0,,Robot12,1,prover,evidence_call,0.017360012
16,20000.0,1.0,,Robot12,1,prover,evidence_call,0.016275239
16,20000.0,1.0,,Robot12,1,prover,evidence_call,0.011255812
16,20000.0,1.0,,Robot12,1,prover,evidence_call,0.011782755
16,20000.0,1.0,,Robot12,1,prover,evidence_call,0.010421695
16,20000.0,1.0,,Robot12,1,prover,evidence_call,0.018197718999999998
16,20000.0,1.0,,Robot12,1,prover,total_lifecycle,5.778344273
16,20000.0,1.0,,Robot12,1,prover,total_lifecycle,5.263542284
16,20000.0,1.0,,Robot12,1,prover,total_lifecycle,4.733773696
16,20000.0,1.0,,Robot12,1,prover,total_lifecycle,4.202661478
16,20000.0,1.0,,Robot12,1,prover,total_lifecycle,5.703574503
16,20000.0,1.0,,Robot12,1,prover,total_lifecycle,5.162408225999999
16,20000.0,1.0,,Robot12,1,verifier,reaction_time,0.008699359
16,20000.0,1.0,,Robot12,1,verifier,reaction_time,0.006130225
16,20000.0,1.0,,Robot12,1,verifier,reaction_time,0.006078646
16,20000.0,1.0,,Robot12,1,verifier,signatures_fetch,0.011188617000000001
16,20000.0,1.0,,Robot12,1,verifier,signatures_fetch,0.006968092
16,20000.0,1.0,,Robot12,1,verifier,signatures_fetch,0.006273754
16,20000.0,1.0,,Robot12,1,verifier,verify_compute,1.588e-06
16,20000.0,1.0,,Robot12,1,verifier,verify_compute,2.363e-06
16,20000.0,1.0,,Robot12,1,verifier,verify_compute,1.776e-06
16,20000.0,1.0,,Robot12,1,verifier,result_call,0.024556544
16,20000.0,1.0,,Robot12,1,verifier,result_call,0.012881365
16,20000.0,1.0,,Robot12,1,verifier,result_call,0.014414899
16,20000.0,1.0,,Robot12,1,verifier,total_lifecycle,0.035772856
16,20000.0,1.0,,Robot12,1,verifier,total_lifecycle,0.019881788
16,20000.0,1.0,,Robot12,1,verifier,total_lifecycle,0.020743321999999998
16,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,4.778106023
16,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,4.27033155
16,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,5.741925784
16,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,5.229379968
16,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,4.710083828
16,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,4.188619184
16,20000.0,1.0,,Robot12,2,prover,evidence_call,0.022144010999999998
16,20000.0,1.0,,Robot12,2,prover,evidence_call,0.015378149
16,20000.0,1.0,,Robot12,2,prover,evidence_call,0.011519783
16,20000.0,1.0,,Robot12,2,prover,evidence_call,0.013815628
16,20000.0,1.0,,Robot12,2,prover,evidence_call,0.007667027
16,20000.0,1.0,,Robot12,2,prover,evidence_call,0.008255869
16,20000.0,1.0,,Robot12,2,prover,total_lifecycle,4.794145211
16,20000.0,1.0,,Robot12,2,prover,total_lifecycle,4.2876933479999995
16,20000.0,1.0,,Robot12,2,prover,total_lifecycle,5.759677598000001
16,20000.0,1.0,,Robot12,2,prover,total_lifecycle,5.243481214
16,20000.0,1.0,,Robot12,2,prover,total_lifecycle,4.724299435
16,20000.0,1.0,,Robot12,2,prover,total_lifecycle,4.204707245
16,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.00552651
16,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.0030528810000000003
16,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.008331591
16,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.015862118
16,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.006391746
16,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.009105234
16,20000.0,1.0,,Robot12,2,verifier,reaction_time,0.028720873
16,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.004617507
16,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.002327578
16,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.002466878
16,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.002606556
16,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.004613793000000001
16,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.011174953999999999
16,20000.0,1.0,,Robot12,2,verifier,signatures_fetch,0.0026883560000000003
16,20000.0,1.0,,Robot12,2,verifier,verify_compute,2.274e-06
16,20000.0,1.0,,Robot12,2,verifier,verify_compute,2.382e-06
16,20000.0,1.0,,Robot12,2,verifier,verify_compute,8.08e-07
16,20000.0,1.0,,Robot12,2,verifier,verify_compute,1.3309999999999998e-06
16,20000.0,1.0,,Robot12,2,verifier,verify_compute,5.699999999999999e-07
16,20000.0,1.0,,Robot12,2,verifier,verify_compute,1.266e-06
16,20000.0,1.0,,Robot12,2,verifier,verify_compute,2.0939999999999998e-06
16,20000.0,1.0,,Robot12,2,verifier,result_call,0.024375064999999998
16,20000.0,1.0,,Robot12,2,verifier,result_call,0.010157966999999999
16,20000.0,1.0,,Robot12,2,verifier,result_call,0.012722830000000001
16,20000.0,1.0,,Robot12,2,verifier,result_call,0.014474544
16,20000.0,1.0,,Robot12,2,verifier,result_call,0.009410868000000001
16,20000.0,1.0,,Robot12,2,verifier,result_call,0.016718785
16,20000.0,1.0,,Robot12,2,verifier,result_call,0.016741354
16,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.029022061000000002
16,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.012522681
16,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.015228048
16,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.017093148
16,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.0141813
16,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.027922605
16,20000.0,1.0,,Robot12,2,verifier,total_lifecycle,0.019450992
16,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,5.8340651260000005
16,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,5.346921077
16,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,4.800782139
16,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,4.298320538
16,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,5.7685915649999995
16,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,5.257407055
16,20000.0,1.0,,Robot12,3,prover,evidence_call,0.028885321999999998
16,20000.0,1.0,,Robot12,3,prover,evidence_call,0.007426063
16,20000.0,1.0,,Robot12,3,prover,evidence_call,0.01064768
16,20000.0,1.0,,Robot12,3,prover,evidence_call,0.011165864
16,20000.0,1.0,,Robot12,3,prover,evidence_call,0.009378962
16,20000.0,1.0,,Robot12,3,prover,evidence_call,0.015579296
16,20000.0,1.0,,Robot12,3,prover,total_lifecycle,5.844131443
16,20000.0,1.0,,Robot12,3,prover,total_lifecycle,5.360115852
16,20000.0,1.0,,Robot12,3,prover,total_lifecycle,4.815313875
16,20000.0,1.0,,Robot12,3,prover,total_lifecycle,4.310649427
16,20000.0,1.0,,Robot12,3,prover,total_lifecycle,5.780420736
16,20000.0,1.0,,Robot12,3,prover,total_lifecycle,5.272477072
16,20000.0,1.0,,Robot12,3,verifier,reaction_time,0.0035211459999999997
16,20000.0,1.0,,Robot12,3,verifier,reaction_time,0.015375841
16,20000.0,1.0,,Robot12,3,verifier,reaction_time,0.004929396999999999
16,20000.0,1.0,,Robot12,3,verifier,reaction_time,0.002486049
16,20000.0,1.0,,Robot12,3,verifier,reaction_time,0.010462935999999999
16,20000.0,1.0,,Robot12,3,verifier,reaction_time,0.004043456
16,20000.0,1.0,,Robot12,3,verifier,signatures_fetch,0.00215536
16,20000.0,1.0,,Robot12,3,verifier,signatures_fetch,0.003851947
16,20000.0,1.0,,Robot12,3,verifier,signatures_fetch,0.002095305
16,20000.0,1.0,,Robot12,3,verifier,signatures_fetch,0.001669323
16,20000.0,1.0,,Robot12,3,verifier,signatures_fetch,0.0018350649999999999
16,20000.0,1.0,,Robot12,3,verifier,signatures_fetch,0.005482002
16,20000.0,1.0,,Robot12,3,verifier,verify_compute,7.31e-07
16,20000.0,1.0,,Robot12,3,verifier,verify_compute,1.838e-06
16,20000.0,1.0,,Robot12,3,verifier,verify_compute,9.66e-07
16,20000.0,1.0,,Robot12,3,verifier,verify_compute,2.3670000000000004e-06
16,20000.0,1.0,,Robot12,3,verifier,verify_compute,1.4840000000000001e-06
16,20000.0,1.0,,Robot12,3,verifier,verify_compute,1.4979999999999999e-06
16,20000.0,1.0,,Robot12,3,verifier,result_call,0.012001069
16,20000.0,1.0,,Robot12,3,verifier,result_call,0.013188775
16,20000.0,1.0,,Robot12,3,verifier,result_call,0.008979742
16,20000.0,1.0,,Robot12,3,verifier,result_call,0.006926745000000001
16,20000.0,1.0,,Robot12,3,verifier,result_call,0.010265677
16,20000.0,1.0,,Robot12,3,verifier,result_call,0.019916292
16,20000.0,1.0,,Robot12,3,verifier,total_lifecycle,0.014175700000000001
16,20000.0,1.0,,Robot12,3,verifier,total_lifecycle,0.017066317
16,20000.0,1.0,,Robot12,3,verifier,total_lifecycle,0.011095294
16,20000.0,1.0,,Robot12,3,verifier,total_lifecycle,0.008637019000000001
16,20000.0,1.0,,Robot12,3,verifier,total_lifecycle,0.012122466
16,20000.0,1.0,,Robot12,3,verifier,total_lifecycle,0.025430333
16,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,5.747209648
16,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,5.233687003
16,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,4.691044797
16,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,4.186141882
16,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,5.683303672
16,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,5.142303863
16,20000.0,1.0,,Robot13,1,prover,evidence_call,0.016458252000000003
16,20000.0,1.0,,Robot13,1,prover,evidence_call,0.013508003000000001
16,20000.0,1.0,,Robot13,1,prover,evidence_call,0.01395121
16,20000.0,1.0,,Robot13,1,prover,evidence_call,0.011157638000000001
16,20000.0,1.0,,Robot13,1,prover,evidence_call,0.016131733000000002
16,20000.0,1.0,,Robot13,1,prover,evidence_call,0.028530393
16,20000.0,1.0,,Robot13,1,prover,total_lifecycle,5.762398699
16,20000.0,1.0,,Robot13,1,prover,total_lifecycle,5.249081127
16,20000.0,1.0,,Robot13,1,prover,total_lifecycle,4.70750166
16,20000.0,1.0,,Robot13,1,prover,total_lifecycle,4.198043869
16,20000.0,1.0,,Robot13,1,prover,total_lifecycle,5.6939410619999995
16,20000.0,1.0,,Robot13,1,prover,total_lifecycle,5.154209871
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.008856178
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.033550906
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.0036828660000000004
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.004729468
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.005896789
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.005310989
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.016870142999999997
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.008302348000000001
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.003078759
16,20000.0,1.0,,Robot13,1,verifier,reaction_time,0.012462676
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.011679385
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.010436712999999999
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.003370146
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.008878925000000001
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.01014617
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.0035876610000000002
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.003835629
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.003169298
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.00246527
16,20000.0,1.0,,Robot13,1,verifier,signatures_fetch,0.010101336
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,4.786999999999999e-06
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,2.497e-06
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,1.209e-06
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,4.6039999999999995e-06
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,2.144e-06
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,2.376e-06
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,1.566e-06
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,7.21e-07
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,3.242e-06
16,20000.0,1.0,,Robot13,1,verifier,verify_compute,2.1099999999999997e-06
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.019055258
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.021731441
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.011401828999999999
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.010946517999999999
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.017156818
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.011833632
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.015298189
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.009276011
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.009255413
16,20000.0,1.0,,Robot13,1,verifier,result_call,0.009400568
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.030779822
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.032192696
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.01481091
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.019872229
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.027338682
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.015463392000000001
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.019155442
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.012470306
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.011792471
16,20000.0,1.0,,Robot13,1,verifier,total_lifecycle,0.019523135
16,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,4.781699837
16,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,4.2488550080000005
16,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,5.751152505
16,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,5.228918839
16,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,4.71547137
16,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,4.195388081
16,20000.0,1.0,,Robot13,2,prover,evidence_call,0.010511856
16,20000.0,1.0,,Robot13,2,prover,evidence_call,0.011808971
16,20000.0,1.0,,Robot13,2,prover,evidence_call,0.009260024
16,20000.0,1.0,,Robot13,2,prover,evidence_call,0.009025067
16,20000.0,1.0,,Robot13,2,prover,evidence_call,0.015789716999999998
16,20000.0,1.0,,Robot13,2,prover,evidence_call,0.009132068
16,20000.0,1.0,,Robot13,2,prover,total_lifecycle,4.795768268
16,20000.0,1.0,,Robot13,2,prover,total_lifecycle,4.267093352
16,20000.0,1.0,,Robot13,2,prover,total_lifecycle,5.763305320000001
16,20000.0,1.0,,Robot13,2,prover,total_lifecycle,5.246050875
16,20000.0,1.0,,Robot13,2,prover,total_lifecycle,4.72988742
16,20000.0,1.0,,Robot13,2,prover,total_lifecycle,4.212197185
16,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.0037069909999999998
16,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.0029474429999999997
16,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.015004367000000001
16,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.0027262569999999997
16,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.016797281
16,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.003650046
16,20000.0,1.0,,Robot13,2,verifier,reaction_time,0.002526088
16,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.003288382
16,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.002225554
16,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.001825763
16,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.003131812
16,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.0022760280000000003
16,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.003289865
16,20000.0,1.0,,Robot13,2,verifier,signatures_fetch,0.002243527
16,20000.0,1.0,,Robot13,2,verifier,verify_compute,1.765e-06
16,20000.0,1.0,,Robot13,2,verifier,verify_compute,2.9190000000000003e-06
16,20000.0,1.0,,Robot13,2,verifier,verify_compute,1.764e-06
16,20000.0,1.0,,Robot13,2,verifier,verify_compute,2.541e-06
16,20000.0,1.0,,Robot13,2,verifier,verify_compute,1.828e-06
16,20000.0,1.0,,Robot13,2,verifier,verify_compute,2.338e-06
16,20000.0,1.0,,Robot13,2,verifier,verify_compute,2.967e-06
16,20000.0,1.0,,Robot13,2,verifier,result_call,0.021854868
16,20000.0,1.0,,Robot13,2,verifier,result_call,0.010907655
16,20000.0,1.0,,Robot13,2,verifier,result_call,0.010853661
16,20000.0,1.0,,Robot13,2,verifier,result_call,0.010370161
16,20000.0,1.0,,Robot13,2,verifier,result_call,0.013278911000000001
16,20000.0,1.0,,Robot13,2,verifier,result_call,0.026924534
16,20000.0,1.0,,Robot13,2,verifier,result_call,0.008602785
16,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.025180689000000003
16,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.013182911
16,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.012694523999999999
16,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.013540248999999999
16,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.015583372
16,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.030263441
16,20000.0,1.0,,Robot13,2,verifier,total_lifecycle,0.010897486000000001
16,20000.0,1.0,,Robot13,3,prover,e2e_blockchain,5.836621099
16,20000.0,1.0,,Robot13,3,prover,e2e_blockchain,5.3200578830000005
16,20000.0,1.0,,Robot13,3,prover,e2e_blockchain,4.811591196999999
16,20000.0,1.0,,Robot13,3,prover,e2e_blockchain,4.3013462989999995
16,20000.0,1.0,,Robot13,3,prover,e2e_blockchain,5.7692870460000005
16,20000.0,1.0,,Robot13,3,prover,e2e_blockchain,5.259397341
16,20000.0,1.0,,Robot13,3,prover,evidence_call,0.022907658
16,20000.0,1.0,,Robot13,3,prover,evidence_call,0.009228027000000001
16,20000.0,1.0,,Robot13,3,prover,evidence_call,0.012545355000000001
16,20000.0,1.0,,Robot13,3,prover,evidence_call,0.011511918
16,20000.0,1.0,,Robot13,3,prover,evidence_call,0.00756452
16,20000.0,1.0,,Robot13,3,prover,evidence_call,0.023153144
16,20000.0,1.0,,Robot13,3,prover,total_lifecycle,5.847280735
16,20000.0,1.0,,Robot13,3,prover,total_lifecycle,5.332572261
