t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4,yaw_robot1,yaw_robot2,yaw_robot3,yaw_robot4
194.50,0.0640,17.0750,40.1208,0.4986,0.4986,40.0733,42.1654,38.1646,13.3635,40.0324,2.4779,2.4822,-1.9182,-3.4643,-0.0283,-0.0279,0.3705,-0.0255
194.60,0.0640,17.0814,40.1427,0.4980,0.4980,40.0952,42.1873,38.1866,13.3635,40.0543,2.4772,2.4816,-1.9182,-3.4648,-0.0283,-0.0279,0.3705,-0.0255
194.70,0.0640,17.0877,40.1647,0.4974,0.4974,40.1172,42.2093,38.2085,13.3635,40.0763,2.4766,2.4810,-1.9182,-3.4654,-0.0283,-0.0279,0.3705,-0.0255
194.80,0.0640,17.0941,40.1868,0.4968,0.4968,40.1393,42.2314,38.2306,13.3635,40.0983,2.4760,2.4804,-1.9182,-3.4660,-0.0283,-0.0279,0.3705,-0.0255
194.90,0.0640,17.1005,40.2087,0.4962,0.4962,40.1612,42.2533,38.2525,13.3635,40.1203,2.4754,2.4798,-1.9182,-3.4665,-0.0283,-0.0279,0.3705,-0.0255
195.00,0.0640,17.1069,40.2307,0.4956,0.4956,40.1832,42.2753,38.2745,13.3635,40.1423,2.4748,2.4792,-1.9182,-3.4671,-0.0283,-0.0279,0.3705,-0.0255
195.10,0.0640,17.1133,40.2527,0.4950,0.4950,40.2052,42.2973,38.2965,13.3635,40.1643,2.4741,2.4786,-1.9182,-3.4676,-0.0283,-0.0279,0.3705,-0.0255
195.20,0.0640,17.1197,40.2747,0.4944,0.4944,40.2272,42.3193,38.3185,13.3635,40.1863,2.4735,2.4779,-1.9182,-3.4682,-0.0283,-0.0279,0.3705,-0.0255
195.30,0.0640,17.1262,40.2967,0.4938,0.4938,40.2492,42.3413,38.3405,13.3635,40.2083,2.4729,2.4773,-1.9182,-3.4688,-0.0283,-0.0279,0.3705,-0.0255
195.40,0.0640,17.1326,40.3187,0.4932,0.4932,40.2712,42.3633,38.3625,13.3635,40.2302,2.4723,2.4767,-1.9182,-3.4693,-0.0283,-0.0279,0.3705,-0.0255
195.50,0.0641,17.1390,40.3407,0.4926,0.4926,40.2932,42.3853,38.3845,13.3635,40.2522,2.4716,2.4761,-1.9182,-3.4699,-0.0283,-0.0279,0.3705,-0.0255
195.60,0.0641,17.1454,40.3627,0.4920,0.4920,40.3152,42.4073,38.4065,13.3635,40.2742,2.4710,2.4755,-1.9182,-3.4705,-0.0283,-0.0279,0.3705,-0.0255
195.70,0.0641,17.1518,40.3847,0.4914,0.4914,40.3372,42.4293,38.4285,13.3635,40.2962,2.4704,2.4749,-1.9182,-3.4710,-0.0283,-0.0279,0.3705,-0.0255
195.80,0.0641,17.1582,40.4066,0.4908,0.4908,40.3591,42.4512,38.4504,13.3635,40.3182,2.4698,2.4743,-1.9182,-3.4716,-0.0283,-0.0279,0.3705,-0.0255
195.90,0.0641,17.1646,40.4285,0.4902,0.4902,40.3811,42.4731,38.4724,13.3635,40.3401,2.4691,2.4736,-1.9182,-3.4721,-0.0283,-0.0280,0.3705,-0.0255
196.00,0.0641,17.1710,40.4506,0.4896,0.4896,40.4031,42.4952,38.4944,13.3635,40.3622,2.4685,2.4730,-1.9182,-3.4727,-0.0284,-0.0280,0.3705,-0.0255
196.10,0.0641,17.1774,40.4726,0.4890,0.4890,40.4251,42.5172,38.5164,13.3635,40.3842,2.4679,2.4724,-1.9182,-3.4733,-0.0284,-0.0280,0.3705,-0.0255
196.20,0.0641,17.1838,40.4946,0.4884,0.4884,40.4471,42.5392,38.5384,13.3635,40.4062,2.4673,2.4718,-1.9182,-3.4738,-0.0284,-0.0280,0.3705,-0.0255
196.30,0.0641,17.1902,40.5166,0.4878,0.4878,40.4691,42.5611,38.5604,13.3635,40.4282,2.4667,2.4712,-1.9182,-3.4744,-0.0284,-0.0280,0.3705,-0.0255
196.40,0.0641,17.1966,40.5386,0.4872,0.4872,40.4911,42.5832,38.5824,13.3635,40.4502,2.4660,2.4706,-1.9182,-3.4749,-0.0284,-0.0280,0.3705,-0.0255
196.50,0.0641,17.2031,40.5606,0.4866,0.4866,40.5131,42.6052,38.6044,13.3635,40.4722,2.4654,2.4699,-1.9182,-3.4755,-0.0284,-0.0280,0.3705,-0.0255
196.60,0.0642,17.2095,40.5825,0.4860,0.4860,40.5351,42.6271,38.6263,13.3635,40.4941,2.4648,2.4693,-1.9182,-3.4761,-0.0284,-0.0280,0.3705,-0.0255
196.70,0.0642,17.2159,40.6046,0.4854,0.4854,40.5571,42.6492,38.6484,13.3635,40.5162,2.4642,2.4687,-1.9182,-3.4766,-0.0284,-0.0280,0.3705,-0.0255
196.80,0.0642,17.2223,40.6265,0.4848,0.4848,40.5790,42.6711,38.6703,13.3635,40.5381,2.4635,2.4681,-1.9182,-3.4772,-0.0284,-0.0280,0.3705,-0.0255
196.90,0.0642,17.2287,40.6485,0.4842,0.4842,40.6010,42.6931,38.6923,13.3635,40.5601,2.4629,2.4675,-1.9182,-3.4778,-0.0284,-0.0280,0.3705,-0.0255
197.00,0.0642,17.2351,40.6705,0.4836,0.4836,40.6230,42.7150,38.7143,13.3635,40.5821,2.4623,2.4669,-1.9182,-3.4783,-0.0284,-0.0280,0.3705,-0.0255
197.10,0.0642,17.2416,40.6925,0.4830,0.4830,40.6450,42.7370,38.7363,13.3635,40.6041,2.4617,2.4663,-1.9182,-3.4789,-0.0284,-0.0280,0.3705,-0.0255
197.20,0.0642,17.2480,40.7145,0.4824,0.4824,40.6670,42.7591,38.7583,13.3635,40.6261,2.4610,2.4656,-1.9182,-3.4794,-0.0284,-0.0280,0.3705,-0.0255
197.30,0.0642,17.2544,40.7364,0.4818,0.4818,40.6890,42.7810,38.7802,13.3635,40.6480,2.4604,2.4650,-1.9182,-3.4800,-0.0284,-0.0280,0.3705,-0.0255
197.40,0.0642,17.2608,40.7584,0.4812,0.4812,40.7109,42.8030,38.8022,13.3635,40.6700,2.4598,2.4644,-1.9182,-3.4806,-0.0285,-0.0280,0.3705,-0.0255
197.50,0.0642,17.2673,40.7804,0.4806,0.4806,40.7329,42.8250,38.8242,13.3635,40.6920,2.4591,2.4638,-1.9182,-3.4811,-0.0285,-0.0280,0.3705,-0.0255
197.60,0.0643,17.2737,40.8024,0.4800,0.4800,40.7549,42.8470,38.8462,13.3635,40.7140,2.4585,2.4632,-1.9182,-3.4817,-0.0285,-0.0280,0.3705,-0.0255
197.70,0.0643,17.2801,40.8244,0.4794,0.4794,40.7769,42.8690,38.8682,13.3635,40.7360,2.4579,2.4626,-1.9182,-3.4822,-0.0285,-0.0281,0.3705,-0.0255
197.80,0.0643,17.2865,40.8464,0.4788,0.4788,40.7989,42.8910,38.8902,13.3635,40.7580,2.4573,2.4619,-1.9182,-3.4828,-0.0285,-0.0281,0.3705,-0.0255
197.90,0.0643,17.2930,40.8684,0.4782,0.4782,40.8209,42.9130,38.9122,13.3635,40.7800,2.4566,2.4613,-1.9182,-3.4834,-0.0285,-0.0281,0.3705,-0.0255
198.00,0.0643,17.2994,40.8904,0.4776,0.4776,40.8429,42.9350,38.9342,13.3635,40.8020,2.4560,2.4607,-1.9182,-3.4839,-0.0285,-0.0281,0.3705,-0.0255
198.10,0.0643,17.3058,40.9124,0.4770,0.4770,40.8649,42.9569,38.9562,13.3635,40.8240,2.4554,2.4601,-1.9182,-3.4845,-0.0285,-0.0281,0.3705,-0.0255
198.20,0.0643,17.3122,40.9344,0.4764,0.4764,40.8869,42.9789,38.9782,13.3635,40.8460,2.4548,2.4595,-1.9182,-3.4851,-0.0285,-0.0281,0.3705,-0.0256
198.30,0.0643,17.3187,40.9563,0.4758,0.4758,40.9088,43.0009,39.0001,13.3635,40.8679,2.4541,2.4588,-1.9182,-3.4856,-0.0285,-0.0281,0.3705,-0.0256
198.40,0.0643,17.3251,40.9783,0.4752,0.4752,40.9308,43.0229,39.0221,13.3635,40.8899,2.4535,2.4582,-1.9182,-3.4862,-0.0285,-0.0281,0.3705,-0.0256
198.50,0.0643,17.3315,41.0003,0.4746,0.4746,40.9528,43.0449,39.0441,13.3635,40.9119,2.4529,2.4576,-1.9182,-3.4867,-0.0285,-0.0281,0.3705,-0.0256
198.60,0.0644,17.3380,41.0223,0.4740,0.4740,40.9748,43.0668,39.0661,13.3635,40.9339,2.4523,2.4570,-1.9182,-3.4873,-0.0285,-0.0281,0.3705,-0.0255
198.70,0.0644,17.3444,41.0443,0.4734,0.4734,40.9968,43.0889,39.0881,13.3635,40.9559,2.4516,2.4564,-1.9182,-3.4879,-0.0285,-0.0281,0.3705,-0.0255
198.80,0.0644,17.3509,41.0662,0.4728,0.4728,41.0188,43.1108,39.1100,13.3635,40.9779,2.4510,2.4558,-1.9182,-3.4884,-0.0285,-0.0281,0.3705,-0.0255
198.90,0.0644,17.3573,41.0882,0.4722,0.4722,41.0407,43.1327,39.1320,13.3635,40.9998,2.4504,2.4551,-1.9182,-3.4890,-0.0286,-0.0281,0.3705,-0.0255
199.00,0.0644,17.3637,41.1102,0.4716,0.4716,41.0627,43.1548,39.1540,13.3635,41.0218,2.4497,2.4545,-1.9182,-3.4896,-0.0286,-0.0281,0.3705,-0.0255
199.10,0.0644,17.3702,41.1322,0.4710,0.4710,41.0847,43.1768,39.1760,13.3635,41.0438,2.4491,2.4539,-1.9182,-3.4901,-0.0286,-0.0281,0.3705,-0.0256
199.20,0.0644,17.3766,41.1542,0.4704,0.4704,41.1067,43.1988,39.1980,13.3635,41.0658,2.4485,2.4533,-1.9182,-3.4907,-0.0286,-0.0281,0.3705,-0.0256
199.30,0.0644,17.3831,41.1762,0.4698,0.4698,41.1287,43.2208,39.2200,13.3635,41.0878,2.4479,2.4527,-1.9182,-3.4912,-0.0286,-0.0282,0.3705,-0.0256
199.40,0.0644,17.3895,41.1982,0.4692,0.4692,41.1507,43.2428,39.2420,13.3635,41.1098,2.4472,2.4520,-1.9182,-3.4918,-0.0286,-0.0282,0.3705,-0.0256
199.50,0.0644,17.3959,41.2202,0.4686,0.4686,41.1727,43.2647,39.2640,13.3635,41.1318,2.4466,2.4514,-1.9182,-3.4924,-0.0286,-0.0282,0.3705,-0.0256
199.60,0.0645,17.4024,41.2422,0.4679,0.4680,41.1947,43.2868,39.2860,13.3635,41.1538,2.4460,2.4508,-1.9182,-3.4929,-0.0286,-0.0282,0.3705,-0.0256
199.70,0.0645,17.4088,41.2641,0.4673,0.4674,41.2166,43.3087,39.3079,13.3635,41.1757,2.4453,2.4502,-1.9182,-3.4935,-0.0286,-0.0282,0.3705,-0.0256
199.80,0.0645,17.4153,41.2861,0.4667,0.4668,41.2387,43.3307,39.3299,13.3635,41.1978,2.4447,2.4496,-1.9182,-3.4941,-0.0286,-0.0282,0.3705,-0.0256
199.90,0.0645,17.4217,41.3081,0.4661,0.4662,41.2606,43.3526,39.3519,13.3635,41.2197,2.4441,2.4489,-1.9182,-3.4946,-0.0286,-0.0282,0.3705,-0.0256
200.00,0.0645,17.4282,41.3300,0.4655,0.4656,41.2826,43.3746,39.3738,13.3635,41.2417,2.4435,2.4483,-1.9182,-3.4952,-0.0287,-0.0282,0.3705,-0.0256
200.10,0.0645,17.4346,41.3520,0.4649,0.4650,41.3045,43.3966,39.3958,13.3635,41.2637,2.4428,2.4477,-1.9182,-3.4957,-0.0287,-0.0282,0.3705,-0.0256
200.20,0.0645,17.4411,41.3740,0.4643,0.4643,41.3266,43.4186,39.4178,13.3635,41.2857,2.4422,2.4471,-1.9182,-3.4963,-0.0287,-0.0282,0.3705,-0.0256
200.30,0.0645,17.4475,41.3960,0.4637,0.4637,41.3485,43.4406,39.4398,13.3635,41.3077,2.4416,2.4465,-1.9182,-3.4969,-0.0287,-0.0282,0.3705,-0.0256
200.40,0.0645,17.4540,41.4180,0.4631,0.4631,41.3705,43.4626,39.4618,13.3635,41.3297,2.4409,2.4458,-1.9182,-3.4974,-0.0287,-0.0282,0.3705,-0.0255
200.50,0.0646,17.4604,41.4400,0.4625,0.4625,41.3925,43.4846,39.4838,13.3635,41.3516,2.4403,2.4452,-1.9182,-3.4980,-0.0287,-0.0282,0.3705,-0.0256
200.60,0.0646,17.4669,41.4620,0.4619,0.4619,41.4145,43.5066,39.5058,13.3635,41.3736,2.4397,2.4446,-1.9182,-3.4985,-0.0287,-0.0282,0.3705,-0.0256
200.70,0.0646,17.4734,41.4840,0.4613,0.4613,41.4365,43.5286,39.5278,13.3635,41.3956,2.4390,2.4440,-1.9182,-3.4991,-0.0287,-0.0282,0.3705,-0.0256
200.80,0.0646,17.4798,41.5060,0.4607,0.4607,41.4585,43.5505,39.5498,13.3635,41.4176,2.4384,2.4434,-1.9182,-3.4997,-0.0287,-0.0282,0.3705,-0.0256
200.90,0.0646,17.4863,41.5280,0.4601,0.4601,41.4805,43.5725,39.5718,13.3635,41.4396,2.4378,2.4427,-1.9182,-3.5002,-0.0287,-0.0283,0.3705,-0.0256
201.00,0.0646,17.4927,41.5500,0.4595,0.4595,41.5025,43.5946,39.5938,13.3635,41.4616,2.4371,2.4421,-1.9182,-3.5008,-0.0287,-0.0283,0.3705,-0.0256
201.10,0.0646,17.4992,41.5720,0.4589,0.4589,41.5245,43.6165,39.6158,13.3635,41.4836,2.4365,2.4415,-1.9182,-3.5014,-0.0287,-0.0283,0.3705,-0.0256
201.20,0.0646,17.5057,41.5939,0.4583,0.4583,41.5464,43.6385,39.6377,13.3635,41.5056,2.4359,2.4409,-1.9182,-3.5019,-0.0287,-0.0283,0.3705,-0.0256
201.30,0.0646,17.5121,41.6159,0.4577,0.4577,41.5684,43.6605,39.6597,13.3635,41.5276,2.4352,2.4403,-1.9182,-3.5025,-0.0288,-0.0283,0.3705,-0.0256
201.40,0.0647,17.5186,41.6379,0.4571,0.4571,41.5904,43.6825,39.6817,13.3635,41.5496,2.4346,2.4396,-1.9182,-3.5030,-0.0288,-0.0283,0.3705,-0.0256
201.50,0.0647,17.5251,41.6599,0.4565,0.4565,41.6124,43.7045,39.7037,13.3635,41.5715,2.4340,2.4390,-1.9182,-3.5036,-0.0288,-0.0283,0.3705,-0.0256
201.60,0.0647,17.5315,41.6818,0.4559,0.4559,41.6344,43.7264,39.7256,13.3635,41.5935,2.4333,2.4384,-1.9182,-3.5042,-0.0288,-0.0283,0.3705,-0.0256
201.70,0.0647,17.5380,41.7038,0.4552,0.4553,41.6563,43.7483,39.7475,13.3635,41.6154,2.4327,2.4378,-1.9182,-3.5047,-0.0288,-0.0283,0.3705,-0.0256
201.80,0.0647,17.5445,41.7256,0.4546,0.4547,41.6781,43.7701,39.7694,13.3635,41.6372,2.4321,2.4371,-1.9182,-3.5053,-0.0288,-0.0283,0.3705,-0.0256
201.90,0.0647,17.5509,41.7475,0.4540,0.4541,41.7000,43.7920,39.7913,13.3635,41.6591,2.4315,2.4365,-1.9182,-3.5059,-0.0288,-0.0283,0.3705,-0.0256
202.00,0.0647,17.5574,41.7694,0.4534,0.4535,41.7219,43.8139,39.8132,13.3635,41.6811,2.4308,2.4359,-1.9182,-3.5064,-0.0288,-0.0283,0.3705,-0.0256
202.10,0.0647,17.5639,41.7914,0.4528,0.4529,41.7439,43.8360,39.8352,13.3635,41.7031,2.4302,2.4353,-1.9182,-3.5070,-0.0288,-0.0283,0.3705,-0.0256
202.20,0.0648,17.5703,41.8136,0.4522,0.4522,41.7661,43.8581,39.8574,13.3635,41.7252,2.4295,2.4347,-1.9182,-3.5075,-0.0288,-0.0283,0.3705,-0.0256
202.30,0.0648,17.5768,41.8356,0.4516,0.4516,41.7881,43.8802,39.8794,13.3635,41.7473,2.4289,2.4340,-1.9182,-3.5081,-0.0288,-0.0283,0.3705,-0.0256
202.40,0.0648,17.5833,41.8577,0.4510,0.4510,41.8102,43.9022,39.9015,13.3635,41.7693,2.4283,2.4334,-1.9182,-3.5087,-0.0288,-0.0284,0.3705,-0.0256
202.50,0.0648,17.5898,41.8796,0.4504,0.4504,41.8321,43.9241,39.9234,13.3635,41.7913,2.4276,2.4328,-1.9182,-3.5092,-0.0289,-0.0284,0.3705,-0.0256
202.60,0.0648,17.5963,41.9017,0.4498,0.4498,41.8542,43.9462,39.9454,13.3635,41.8133,2.4270,2.4322,-1.9182,-3.5098,-0.0289,-0.0284,0.3705,-0.0256
202.70,0.0648,17.6027,41.9236,0.4492,0.4492,41.8762,43.9682,39.9674,13.3635,41.8353,2.4264,2.4315,-1.9182,-3.5104,-0.0289,-0.0284,0.3705,-0.0256
202.80,0.0648,17.6092,41.9456,0.4486,0.4486,41.8982,43.9902,39.9894,13.3635,41.8573,2.4257,2.4309,-1.9182,-3.5109,-0.0289,-0.0284,0.3705,-0.0256
202.90,0.0648,17.6157,41.9676,0.4480,0.4480,41.9201,44.0122,40.0114,13.3635,41.8793,2.4251,2.4303,-1.9182,-3.5115,-0.0289,-0.0284,0.3705,-0.0256
203.00,0.0648,17.6222,41.9896,0.4474,0.4474,41.9421,44.0341,40.0333,13.3635,41.9012,2.4245,2.4297,-1.9182,-3.5120,-0.0289,-0.0284,0.3705,-0.0256
203.10,0.0649,17.6287,42.0115,0.4468,0.4468,41.9640,44.0561,40.0553,13.3635,41.9232,2.4238,2.4290,-1.9182,-3.5126,-0.0289,-0.0284,0.3705,-0.0256
203.20,0.0649,17.6352,42.0335,0.4461,0.4462,41.9861,44.0781,40.0773,13.3635,41.9452,2.4232,2.4284,-1.9182,-3.5132,-0.0289,-0.0284,0.3705,-0.0256
203.30,0.0649,17.6416,42.0555,0.4455,0.4456,42.0080,44.1000,40.0993,13.3635,41.9672,2.4226,2.4278,-1.9182,-3.5137,-0.0289,-0.0284,0.3705,-0.0256
203.40,0.0649,17.6481,42.0775,0.4449,0.4449,42.0300,44.1220,40.1213,13.3635,41.9892,2.4219,2.4272,-1.9182,-3.5143,-0.0289,-0.0284,0.3705,-0.0256
203.50,0.0649,17.6546,42.0995,0.4443,0.4443,42.0520,44.1440,40.1433,13.3635,42.0112,2.4213,2.4265,-1.9182,-3.5149,-0.0290,-0.0284,0.3705,-0.0256
203.60,0.0649,17.6611,42.1215,0.4437,0.4437,42.0740,44.1660,40.1653,13.3635,42.0331,2.4206,2.4259,-1.9182,-3.5154,-0.0290,-0.0284,0.3705,-0.0256
203.70,0.0649,17.6676,42.1435,0.4431,0.4431,42.0960,44.1880,40.1873,13.3635,42.0552,2.4200,2.4253,-1.9182,-3.5160,-0.0290,-0.0284,0.3705,-0.0256
203.80,0.0649,17.6741,42.1654,0.4425,0.4425,42.1179,44.2100,40.2092,13.3635,42.0771,2.4194,2.4247,-1.9182,-3.5165,-0.0290,-0.0284,0.3705,-0.0256
203.90,0.0649,17.6806,42.1872,0.4419,0.4419,42.1397,44.2318,40.2310,13.3635,42.0989,2.4187,2.4240,-1.9182,-3.5171,-0.0290,-0.0285,0.3705,-0.0256
204.00,0.0650,17.6871,42.2092,0.4413,0.4413,42.1617,44.2538,40.2530,13.3635,42.1209,2.4181,2.4234,-1.9182,-3.5177,-0.0290,-0.0285,0.3705,-0.0256
204.10,0.0650,17.6936,42.2312,0.4407,0.4407,42.1837,44.2758,40.2750,13.3635,42.1429,2.4175,2.4228,-1.9182,-3.5182,-0.0290,-0.0285,0.3705,-0.0256
204.20,0.0650,17.7001,42.2532,0.4401,0.4401,42.2057,44.2977,40.2969,13.3635,42.1648,2.4168,2.4222,-1.9182,-3.5188,-0.0290,-0.0285,0.3705,-0.0256
204.30,0.0650,17.7066,42.2751,0.4395,0.4395,42.2277,44.3197,40.3189,13.3635,42.1868,2.4162,2.4215,-1.9182,-3.5194,-0.0290,-0.0285,0.3705,-0.0256
204.40,0.0650,17.7131,42.2972,0.4388,0.4389,42.2497,44.3417,40.3409,13.3635,42.2088,2.4156,2.4209,-1.9182,-3.5199,-0.0290,-0.0285,0.3705,-0.0256
204.50,0.0650,17.7196,42.3192,0.4382,0.4383,42.2717,44.3637,40.3629,13.3635,42.2309,2.4149,2.4203,-1.9182,-3.5205,-0.0290,-0.0285,0.3705,-0.0256
204.60,0.0650,17.7261,42.3411,0.4376,0.4376,42.2936,44.3856,40.3848,13.3635,42.2528,2.4143,2.4197,-1.9182,-3.5210,-0.0291,-0.0285,0.3705,-0.0256
204.70,0.0650,17.7326,42.3631,0.4370,0.4370,42.3156,44.4076,40.4069,13.3635,42.2748,2.4136,2.4190,-1.9182,-3.5216,-0.0291,-0.0285,0.3705,-0.0256
204.80,0.0651,17.7391,42.3851,0.4364,0.4364,42.3376,44.4296,40.4289,13.3635,42.2968,2.4130,2.4184,-1.9182,-3.5222,-0.0291,-0.0285,0.3705,-0.0256
204.90,0.0651,17.7456,42.4071,0.4358,0.4358,42.3596,44.4516,40.4509,13.3635,42.3188,2.4124,2.4178,-1.9182,-3.5227,-0.0291,-0.0285,0.3705,-0.0256
205.00,0.0651,17.7521,42.4291,0.4352,0.4352,42.3816,44.4736,40.4729,13.3635,42.3408,2.4117,2.4171,-1.9182,-3.5233,-0.0291,-0.0286,0.3705,-0.0256
205.10,0.0651,17.7586,42.4511,0.4346,0.4346,42.4036,44.4956,40.4948,13.3635,42.3628,2.4111,2.4165,-1.9182,-3.5239,-0.0291,-0.0286,0.3705,-0.0256
205.20,0.0651,17.7651,42.4731,0.4340,0.4340,42.4256,44.5176,40.5168,13.3635,42.3848,2.4104,2.4159,-1.9182,-3.5244,-0.0291,-0.0286,0.3705,-0.0256
205.30,0.0651,17.7716,42.4951,0.4334,0.4334,42.4476,44.5396,40.5388,13.3635,42.4067,2.4098,2.4153,-1.9182,-3.5250,-0.0291,-0.0286,0.3705,-0.0256
205.40,0.0651,17.7782,42.5170,0.4327,0.4328,42.4696,44.5616,40.5608,13.3635,42.4287,2.4092,2.4146,-1.9182,-3.5256,-0.0291,-0.0286,0.3705,-0.0256
205.50,0.0652,17.7847,42.5390,0.4321,0.4322,42.4915,44.5835,40.5828,13.3635,42.4507,2.4085,2.4140,-1.9182,-3.5261,-0.0291,-0.0286,0.3705,-0.0256
205.60,0.0652,17.7912,42.5610,0.4315,0.4315,42.5135,44.6055,40.6048,13.3635,42.4727,2.4079,2.4134,-1.9182,-3.5267,-0.0291,-0.0286,0.3705,-0.0256
205.70,0.0652,17.7977,42.5830,0.4309,0.4309,42.5355,44.6275,40.6267,13.3635,42.4947,2.4072,2.4127,-1.9182,-3.5272,-0.0292,-0.0286,0.3705,-0.0256
205.80,0.0652,17.8042,42.6048,0.4303,0.4303,42.5574,44.6494,40.6486,13.3635,42.5165,2.4066,2.4121,-1.9182,-3.5278,-0.0292,-0.0286,0.3705,-0.0256
205.90,0.0652,17.8107,42.6268,0.4297,0.4297,42.5793,44.6713,40.6706,13.3635,42.5385,2.4060,2.4115,-1.9182,-3.5284,-0.0292,-0.0286,0.3705,-0.0256
206.00,0.0652,17.8173,42.6488,0.4291,0.4291,42.6013,44.6934,40.6926,13.3635,42.5605,2.4053,2.4109,-1.9182,-3.5289,-0.0292,-0.0286,0.3705,-0.0256
206.10,0.0652,17.8238,42.6709,0.4285,0.4285,42.6234,44.7154,40.7146,13.3635,42.5826,2.4047,2.4102,-1.9182,-3.5295,-0.0292,-0.0286,0.3705,-0.0256
206.20,0.0652,17.8303,42.6928,0.4279,0.4279,42.6453,44.7374,40.7366,13.3635,42.6045,2.4040,2.4096,-1.9182,-3.5301,-0.0292,-0.0287,0.3705,-0.0256
206.30,0.0653,17.8368,42.7148,0.4272,0.4273,42.6674,44.7594,40.7586,13.3635,42.6266,2.4034,2.4090,-1.9182,-3.5306,-0.0292,-0.0287,0.3705,-0.0256
206.40,0.0653,17.8434,42.7368,0.4266,0.4266,42.6893,44.7813,40.7805,13.3635,42.6485,2.4027,2.4083,-1.9182,-3.5312,-0.0292,-0.0287,0.3705,-0.0256
206.50,0.0653,17.8499,42.7587,0.4260,0.4260,42.7113,44.8033,40.8025,13.3635,42.6705,2.4021,2.4077,-1.9182,-3.5318,-0.0292,-0.0287,0.3705,-0.0256
206.60,0.0653,17.8564,42.7808,0.4254,0.4254,42.7333,44.8253,40.8245,13.3635,42.6925,2.4015,2.4071,-1.9182,-3.5323,-0.0293,-0.0287,0.3705,-0.0256
206.70,0.0653,17.8629,42.8027,0.4248,0.4248,42.7553,44.8473,40.8465,13.3635,42.7144,2.4008,2.4064,-1.9182,-3.5329,-0.0293,-0.0287,0.3705,-0.0256
206.80,0.0653,17.8695,42.8247,0.4242,0.4242,42.7772,44.8693,40.8685,13.3635,42.7364,2.4002,2.4058,-1.9182,-3.5334,-0.0293,-0.0287,0.3705,-0.0256
206.90,0.0653,17.8760,42.8467,0.4236,0.4236,42.7993,44.8913,40.8905,13.3635,42.7585,2.3995,2.4052,-1.9182,-3.5340,-0.0293,-0.0287,0.3705,-0.0256
207.00,0.0653,17.8825,42.8687,0.4230,0.4230,42.8212,44.9132,40.9125,13.3635,42.7804,2.3989,2.4045,-1.9182,-3.5346,-0.0293,-0.0287,0.3705,-0.0256
207.10,0.0654,17.8891,42.8907,0.4223,0.4224,42.8432,44.9352,40.9345,13.3635,42.8024,2.3982,2.4039,-1.9182,-3.5351,-0.0293,-0.0287,0.3705,-0.0256
207.20,0.0654,17.8956,42.9125,0.4217,0.4217,42.8650,44.9570,40.9563,13.3635,42.8242,2.3976,2.4033,-1.9182,-3.5357,-0.0293,-0.0287,0.3705,-0.0256
207.30,0.0654,17.9022,42.9345,0.4211,0.4211,42.8870,44.9790,40.9783,13.3635,42.8462,2.3970,2.4027,-1.9182,-3.5363,-0.0293,-0.0287,0.3705,-0.0256
207.40,0.0654,17.9087,42.9565,0.4205,0.4205,42.9090,45.0011,41.0003,13.3635,42.8682,2.3963,2.4020,-1.9182,-3.5368,-0.0293,-0.0288,0.3705,-0.0256
207.50,0.0654,17.9152,42.9785,0.4199,0.4199,42.9310,45.0230,41.0223,13.3635,42.8903,2.3957,2.4014,-1.9182,-3.5374,-0.0293,-0.0288,0.3705,-0.0256
207.60,0.0654,17.9218,43.0005,0.4193,0.4193,42.9530,45.0450,41.0443,13.3635,42.9123,2.3950,2.4008,-1.9182,-3.5380,-0.0294,-0.0288,0.3705,-0.0256
207.70,0.0654,17.9283,43.0225,0.4187,0.4187,42.9750,45.0670,41.0662,13.3635,42.9342,2.3944,2.4001,-1.9182,-3.5385,-0.0294,-0.0288,0.3705,-0.0257
207.80,0.0655,17.9349,43.0445,0.4180,0.4181,42.9970,45.0890,41.0882,13.3635,42.9562,2.3937,2.3995,-1.9182,-3.5391,-0.0294,-0.0288,0.3705,-0.0257
207.90,0.0655,17.9414,43.0665,0.4174,0.4174,43.0190,45.1110,41.1102,13.3635,42.9782,2.3931,2.3989,-1.9182,-3.5396,-0.0294,-0.0288,0.3705,-0.0257
208.00,0.0655,17.9480,43.0885,0.4168,0.4168,43.0410,45.1330,41.1322,13.3635,43.0002,2.3924,2.3982,-1.9182,-3.5402,-0.0294,-0.0288,0.3705,-0.0257
208.10,0.0655,17.9545,43.1104,0.4162,0.4162,43.0629,45.1549,41.1542,13.3635,43.0222,2.3918,2.3976,-1.9182,-3.5408,-0.0294,-0.0288,0.3705,-0.0257
208.20,0.0655,17.9611,43.1324,0.4156,0.4156,43.0849,45.1769,41.1762,13.3635,43.0441,2.3911,2.3970,-1.9182,-3.5413,-0.0294,-0.0288,0.3705,-0.0257
208.30,0.0655,17.9676,43.1544,0.4150,0.4150,43.1069,45.1989,41.1981,13.3635,43.0661,2.3905,2.3963,-1.9182,-3.5419,-0.0294,-0.0288,0.3705,-0.0257
208.40,0.0655,17.9742,43.1764,0.4144,0.4144,43.1289,45.2209,41.2201,13.3635,43.0881,2.3898,2.3957,-1.9182,-3.5425,-0.0295,-0.0288,0.3705,-0.0257
