t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4,yaw_robot1,yaw_robot2,yaw_robot3,yaw_robot4
13.70,0.0047,0.0597,2.9803,-0.0000,0.0000,2.9803,4.9794,0.9814,0.9801,4.9805,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
13.80,0.0047,0.0602,3.0024,-0.0000,0.0000,3.0023,5.0014,1.0034,1.0021,5.0025,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
13.90,0.0047,0.0607,3.0243,-0.0000,0.0000,3.0243,5.0234,1.0254,1.0241,5.0245,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.00,0.0047,0.0611,3.0464,-0.0000,0.0000,3.0463,5.0454,1.0474,1.0461,5.0465,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.10,0.0047,0.0616,3.0683,-0.0000,0.0000,3.0683,5.0674,1.0694,1.0681,5.0685,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.20,0.0047,0.0621,3.0903,-0.0000,0.0000,3.0903,5.0894,1.0914,1.0901,5.0905,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.30,0.0047,0.0626,3.1123,-0.0000,0.0000,3.1123,5.1114,1.1134,1.1121,5.1125,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.40,0.0047,0.0630,3.1343,-0.0000,0.0000,3.1343,5.1334,1.1354,1.1341,5.1345,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.50,0.0047,0.0635,3.1563,-0.0000,0.0000,3.1563,5.1554,1.1574,1.1561,5.1565,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.60,0.0047,0.0640,3.1783,-0.0000,0.0000,3.1783,5.1774,1.1794,1.1781,5.1785,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.70,0.0047,0.0645,3.2003,-0.0000,0.0000,3.2003,5.1994,1.2014,1.2001,5.2005,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.80,0.0047,0.0649,3.2223,-0.0000,0.0000,3.2222,5.2214,1.2234,1.2220,5.2225,1.9952,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
14.90,0.0047,0.0654,3.2443,-0.0000,0.0000,3.2442,5.2433,1.2453,1.2440,5.2444,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.00,0.0047,0.0659,3.2662,-0.0000,0.0000,3.2661,5.2652,1.2672,1.2659,5.2663,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.10,0.0047,0.0663,3.2882,-0.0000,0.0000,3.2882,5.2873,1.2893,1.2880,5.2884,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.20,0.0047,0.0668,3.3102,-0.0000,0.0000,3.3101,5.3092,1.3112,1.3099,5.3103,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.30,0.0047,0.0673,3.3322,-0.0000,0.0000,3.3321,5.3313,1.3332,1.3319,5.3324,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.40,0.0047,0.0678,3.3542,-0.0000,0.0000,3.3542,5.3533,1.3553,1.3540,5.3544,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.50,0.0047,0.0682,3.3761,-0.0000,0.0000,3.3761,5.3752,1.3772,1.3759,5.3763,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.60,0.0047,0.0687,3.3982,-0.0000,0.0000,3.3982,5.3973,1.3993,1.3979,5.3984,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.70,0.0047,0.0692,3.4202,-0.0000,0.0000,3.4201,5.4193,1.4212,1.4199,5.4204,1.9951,1.9955,-1.9955,-1.9952,-0.0001,-0.0001,0.0001,0.0001
15.80,0.0048,0.0697,3.4422,-0.0000,0.0000,3.4421,5.4412,1.4432,1.4419,5.4423,1.9951,1.9955,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
15.90,0.0048,0.0701,3.4642,-0.0000,0.0000,3.4642,5.4633,1.4653,1.4639,5.4644,1.9951,1.9955,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.00,0.0048,0.0706,3.4862,-0.0000,0.0000,3.4862,5.4853,1.4873,1.4859,5.4864,1.9951,1.9955,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.10,0.0048,0.0711,3.5082,-0.0000,0.0000,3.5082,5.5073,1.5093,1.5080,5.5084,1.9951,1.9955,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.20,0.0048,0.0716,3.5301,-0.0000,0.0000,3.5301,5.5292,1.5312,1.5299,5.5303,1.9951,1.9955,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.30,0.0048,0.0720,3.5521,-0.0000,0.0000,3.5521,5.5512,1.5532,1.5519,5.5523,1.9951,1.9955,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.40,0.0048,0.0725,3.5742,-0.0000,0.0000,3.5741,5.5732,1.5752,1.5739,5.5743,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.50,0.0048,0.0730,3.5962,-0.0000,0.0000,3.5961,5.5953,1.5972,1.5959,5.5963,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.60,0.0048,0.0735,3.6182,-0.0000,0.0000,3.6182,5.6173,1.6193,1.6179,5.6184,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.70,0.0048,0.0739,3.6402,-0.0000,0.0000,3.6401,5.6392,1.6412,1.6399,5.6403,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.80,0.0048,0.0744,3.6622,-0.0000,0.0000,3.6621,5.6612,1.6632,1.6619,5.6623,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
16.90,0.0048,0.0749,3.6842,-0.0000,0.0000,3.6841,5.6833,1.6852,1.6839,5.6844,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.00,0.0048,0.0754,3.7061,-0.0000,0.0000,3.7061,5.7052,1.7072,1.7059,5.7063,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.10,0.0048,0.0759,3.7282,-0.0000,0.0000,3.7281,5.7273,1.7292,1.7279,5.7283,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.20,0.0048,0.0763,3.7502,-0.0000,0.0000,3.7501,5.7493,1.7512,1.7499,5.7504,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.30,0.0048,0.0768,3.7722,-0.0000,0.0000,3.7721,5.7713,1.7732,1.7719,5.7723,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.40,0.0048,0.0773,3.7942,-0.0000,0.0000,3.7941,5.7932,1.7952,1.7939,5.7943,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.50,0.0048,0.0778,3.8161,-0.0000,0.0000,3.8161,5.8152,1.8172,1.8159,5.8163,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.60,0.0048,0.0782,3.8382,-0.0000,0.0000,3.8381,5.8372,1.8392,1.8379,5.8383,1.9951,1.9954,-1.9955,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.70,0.0048,0.0787,3.8602,-0.0000,0.0000,3.8601,5.8593,1.8612,1.8599,5.8604,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.80,0.0048,0.0792,3.8821,-0.0000,0.0000,3.8821,5.8812,1.8832,1.8819,5.8823,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
17.90,0.0048,0.0797,3.9041,-0.0000,0.0000,3.9041,5.9032,1.9052,1.9038,5.9043,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.00,0.0048,0.0802,3.9261,-0.0000,0.0000,3.9261,5.9252,1.9272,1.9258,5.9263,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.10,0.0048,0.0806,3.9481,-0.0000,0.0000,3.9481,5.9472,1.9492,1.9479,5.9483,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.20,0.0048,0.0811,3.9701,-0.0000,0.0000,3.9700,5.9692,1.9711,1.9698,5.9703,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.30,0.0048,0.0816,3.9921,-0.0000,0.0000,3.9921,5.9912,1.9932,1.9918,5.9923,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.40,0.0048,0.0821,4.0139,-0.0000,0.0000,4.0138,6.0130,2.0150,2.0136,6.0141,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.50,0.0048,0.0826,4.0359,-0.0000,0.0000,4.0359,6.0350,2.0370,2.0356,6.0361,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.60,0.0048,0.0830,4.0579,-0.0000,0.0000,4.0578,6.0570,2.0589,2.0576,6.0581,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.70,0.0048,0.0835,4.0799,-0.0000,0.0000,4.0798,6.0790,2.0809,2.0796,6.0801,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.80,0.0048,0.0840,4.1019,-0.0000,0.0000,4.1018,6.1009,2.1029,2.1016,6.1020,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
18.90,0.0048,0.0845,4.1239,-0.0000,0.0000,4.1238,6.1229,2.1249,2.1236,6.1240,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.00,0.0048,0.0850,4.1459,-0.0000,0.0000,4.1458,6.1450,2.1469,2.1456,6.1460,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.10,0.0048,0.0854,4.1679,-0.0000,0.0000,4.1678,6.1669,2.1689,2.1676,6.1680,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.20,0.0048,0.0859,4.1899,-0.0000,0.0000,4.1898,6.1890,2.1909,2.1896,6.1900,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.30,0.0048,0.0864,4.2118,-0.0000,0.0000,4.2118,6.2109,2.2129,2.2116,6.2120,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.40,0.0048,0.0869,4.2338,-0.0000,0.0000,4.2338,6.2329,2.2349,2.2336,6.2340,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.50,0.0048,0.0874,4.2559,-0.0000,0.0000,4.2558,6.2549,2.2569,2.2556,6.2560,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.60,0.0048,0.0879,4.2777,-0.0000,0.0000,4.2776,6.2767,2.2787,2.2774,6.2778,1.9951,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.70,0.0048,0.0883,4.2997,-0.0000,0.0000,4.2996,6.2987,2.3007,2.2994,6.2998,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.80,0.0048,0.0888,4.3217,-0.0000,0.0000,4.3216,6.3207,2.3227,2.3214,6.3218,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
19.90,0.0048,0.0893,4.3437,-0.0000,0.0000,4.3436,6.3428,2.3447,2.3434,6.3439,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.00,0.0048,0.0898,4.3657,-0.0000,0.0000,4.3656,6.3647,2.3667,2.3654,6.3658,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.10,0.0048,0.0903,4.3877,-0.0000,0.0000,4.3876,6.3867,2.3887,2.3874,6.3878,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.20,0.0048,0.0907,4.4097,-0.0000,0.0000,4.4096,6.4088,2.4107,2.4094,6.4099,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.30,0.0048,0.0912,4.4318,-0.0000,0.0000,4.4318,6.4309,2.4329,2.4316,6.4320,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.40,0.0048,0.0917,4.4539,-0.0000,0.0000,4.4538,6.4529,2.4549,2.4536,6.4540,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.50,0.0048,0.0922,4.4759,-0.0000,0.0000,4.4758,6.4750,2.4769,2.4756,6.4760,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.60,0.0048,0.0927,4.4979,-0.0000,0.0000,4.4979,6.4970,2.4990,2.4976,6.4981,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.70,0.0048,0.0932,4.5199,-0.0000,0.0000,4.5198,6.5189,2.5209,2.5196,6.5200,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.80,0.0048,0.0936,4.5419,-0.0000,0.0000,4.5418,6.5410,2.5429,2.5416,6.5421,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
20.90,0.0048,0.0941,4.5639,-0.0000,0.0000,4.5638,6.5629,2.5649,2.5636,6.5640,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
21.00,0.0048,0.0946,4.5859,-0.0000,0.0000,4.5858,6.5850,2.5870,2.5856,6.5861,1.9950,1.9954,-1.9954,-1.9951,-0.0001,-0.0001,0.0001,0.0001
21.10,0.0048,0.0951,4.6079,-0.0000,0.0000,4.6078,6.6070,2.6089,2.6076,6.6081,1.9950,1.9954,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
21.20,0.0048,0.0956,4.6299,-0.0000,0.0000,4.6298,6.6289,2.6309,2.6296,6.6300,1.9950,1.9954,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
21.30,0.0049,0.0961,4.6518,-0.0000,0.0000,4.6517,6.6509,2.6528,2.6515,6.6519,1.9950,1.9954,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
21.40,0.0049,0.0966,4.6737,-0.0000,0.0000,4.6737,6.6728,2.6748,2.6734,6.6739,1.9950,1.9954,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
21.50,0.0049,0.0970,4.6957,-0.0000,0.0000,4.6956,6.6948,2.6967,2.6954,6.6959,1.9950,1.9954,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
21.60,0.0049,0.0975,4.7178,-0.0000,0.0000,4.7178,6.7169,2.7189,2.7175,6.7180,1.9950,1.9954,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
21.70,0.0049,0.0980,4.7398,-0.0000,0.0000,4.7398,6.7389,2.7409,2.7395,6.7400,1.9950,1.9954,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
21.80,0.0049,0.0985,4.7618,-0.0000,0.0000,4.7618,6.7609,2.7629,2.7616,6.7620,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
21.90,0.0049,0.0990,4.7838,-0.0000,0.0000,4.7837,6.7828,2.7848,2.7835,6.7839,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.00,0.0049,0.0995,4.8058,-0.0000,0.0000,4.8057,6.8049,2.8069,2.8055,6.8060,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.10,0.0049,0.1000,4.8278,-0.0000,0.0000,4.8278,6.8269,2.8289,2.8275,6.8280,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.20,0.0049,0.1004,4.8498,-0.0000,0.0000,4.8498,6.8489,2.8509,2.8496,6.8500,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.30,0.0049,0.1009,4.8718,-0.0000,0.0000,4.8717,6.8709,2.8728,2.8715,6.8719,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.40,0.0049,0.1014,4.8937,-0.0000,0.0000,4.8937,6.8928,2.8948,2.8934,6.8939,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.50,0.0049,0.1019,4.9158,-0.0000,0.0000,4.9157,6.9148,2.9168,2.9155,6.9159,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.60,0.0049,0.1024,4.9378,-0.0000,0.0000,4.9377,6.9368,2.9388,2.9375,6.9379,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.70,0.0049,0.1029,4.9597,-0.0000,0.0000,4.9597,6.9588,2.9608,2.9594,6.9599,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.80,0.0049,0.1034,4.9818,-0.0000,0.0000,4.9817,6.9808,2.9828,2.9815,6.9819,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
22.90,0.0049,0.1039,5.0038,-0.0000,0.0000,5.0037,7.0028,3.0048,3.0035,7.0039,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.00,0.0049,0.1043,5.0258,-0.0000,0.0000,5.0257,7.0248,3.0268,3.0255,7.0259,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.10,0.0049,0.1048,5.0478,-0.0000,0.0000,5.0477,7.0469,3.0489,3.0475,7.0480,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.20,0.0049,0.1053,5.0697,-0.0000,0.0000,5.0697,7.0688,3.0708,3.0695,7.0699,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.30,0.0049,0.1058,5.0918,-0.0000,0.0000,5.0917,7.0908,3.0928,3.0915,7.0919,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.40,0.0049,0.1063,5.1138,-0.0000,0.0000,5.1137,7.1129,3.1148,3.1135,7.1139,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.50,0.0049,0.1068,5.1358,-0.0000,0.0000,5.1357,7.1348,3.1368,3.1355,7.1359,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.60,0.0049,0.1073,5.1577,-0.0000,0.0000,5.1577,7.1568,3.1588,3.1575,7.1579,1.9950,1.9953,-1.9954,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.70,0.0049,0.1078,5.1797,-0.0000,0.0000,5.1797,7.1788,3.1808,3.1795,7.1799,1.9950,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.80,0.0049,0.1083,5.2017,-0.0000,0.0000,5.2017,7.2008,3.2028,3.2014,7.2019,1.9950,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
23.90,0.0049,0.1087,5.2237,-0.0000,0.0000,5.2237,7.2228,3.2248,3.2234,7.2239,1.9950,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.00,0.0049,0.1092,5.2457,-0.0000,0.0000,5.2456,7.2447,3.2467,3.2454,7.2458,1.9950,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.10,0.0049,0.1097,5.2675,-0.0000,0.0000,5.2674,7.2665,3.2685,3.2672,7.2676,1.9950,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.20,0.0049,0.1102,5.2895,-0.0000,0.0000,5.2894,7.2885,3.2905,3.2892,7.2896,1.9950,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.30,0.0049,0.1107,5.3115,-0.0000,0.0000,5.3114,7.3105,3.3125,3.3112,7.3116,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.40,0.0049,0.1112,5.3335,-0.0000,0.0000,5.3334,7.3325,3.3345,3.3332,7.3336,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.50,0.0049,0.1117,5.3555,-0.0000,0.0000,5.3554,7.3545,3.3565,3.3552,7.3556,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.60,0.0049,0.1122,5.3774,-0.0000,0.0000,5.3774,7.3765,3.3785,3.3771,7.3776,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.70,0.0049,0.1127,5.3994,-0.0000,0.0000,5.3994,7.3985,3.4005,3.3992,7.3996,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.80,0.0049,0.1132,5.4214,-0.0000,0.0000,5.4214,7.4205,3.4225,3.4212,7.4216,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
24.90,0.0049,0.1137,5.4435,-0.0000,0.0000,5.4434,7.4425,3.4445,3.4432,7.4436,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.00,0.0049,0.1142,5.4654,-0.0000,0.0000,5.4654,7.4645,3.4665,3.4651,7.4656,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.10,0.0049,0.1146,5.4874,-0.0000,0.0000,5.4874,7.4865,3.4885,3.4871,7.4876,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.20,0.0049,0.1151,5.5094,-0.0000,0.0000,5.5094,7.5085,3.5105,3.5091,7.5096,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.30,0.0049,0.1156,5.5314,-0.0000,0.0000,5.5313,7.5305,3.5324,3.5311,7.5316,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.40,0.0049,0.1161,5.5534,-0.0000,0.0000,5.5533,7.5525,3.5545,3.5531,7.5536,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.50,0.0049,0.1166,5.5752,-0.0000,0.0000,5.5752,7.5743,3.5763,3.5750,7.5754,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.60,0.0049,0.1171,5.5972,-0.0000,0.0000,5.5972,7.5963,3.5983,3.5969,7.5974,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.70,0.0049,0.1176,5.6193,-0.0000,0.0000,5.6192,7.6183,3.6203,3.6190,7.6194,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.80,0.0049,0.1181,5.6413,-0.0000,0.0000,5.6412,7.6403,3.6423,3.6410,7.6414,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
25.90,0.0049,0.1186,5.6632,-0.0000,0.0000,5.6632,7.6623,3.6643,3.6630,7.6634,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
26.00,0.0049,0.1191,5.6853,-0.0000,0.0000,5.6852,7.6843,3.6863,3.6850,7.6854,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
26.10,0.0049,0.1196,5.7073,-0.0000,0.0000,5.7072,7.7063,3.7083,3.7070,7.7074,1.9949,1.9953,-1.9953,-1.9950,-0.0001,-0.0001,0.0001,0.0001
26.20,0.0049,0.1201,5.7293,-0.0000,0.0000,5.7292,7.7284,3.7303,3.7290,7.7294,1.9949,1.9953,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
26.30,0.0049,0.1206,5.7513,-0.0000,0.0000,5.7513,7.7504,3.7524,3.7510,7.7515,1.9949,1.9953,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
26.40,0.0049,0.1211,5.7734,-0.0000,0.0000,5.7734,7.7725,3.7745,3.7732,7.7736,1.9949,1.9953,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
26.50,0.0050,0.1216,5.7954,-0.0000,0.0000,5.7954,7.7945,3.7965,3.7952,7.7956,1.9949,1.9953,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
26.60,0.0050,0.1221,5.8174,-0.0000,0.0000,5.8174,7.8165,3.8185,3.8172,7.8176,1.9949,1.9953,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
26.70,0.0050,0.1225,5.8394,-0.0000,0.0000,5.8394,7.8385,3.8405,3.8392,7.8396,1.9949,1.9953,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
26.80,0.0050,0.1230,5.8614,-0.0000,0.0000,5.8614,7.8605,3.8625,3.8612,7.8616,1.9949,1.9953,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
26.90,0.0050,0.1235,5.8834,-0.0000,0.0000,5.8834,7.8825,3.8845,3.8831,7.8836,1.9949,1.9953,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
27.00,0.0050,0.1240,5.9054,-0.0000,0.0000,5.9054,7.9045,3.9065,3.9052,7.9056,1.9949,1.9952,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
27.10,0.0050,0.1245,5.9274,-0.0000,0.0000,5.9273,7.9265,3.9285,3.9271,7.9276,1.9949,1.9952,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
27.20,0.0050,0.1250,5.9494,-0.0000,0.0000,5.9494,7.9485,3.9505,3.9491,7.9496,1.9949,1.9952,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
27.30,0.0050,0.1255,5.9714,-0.0000,0.0000,5.9714,7.9705,3.9725,3.9711,7.9716,1.9949,1.9952,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
27.40,0.0050,0.1260,5.9934,-0.0000,0.0000,5.9934,7.9925,3.9945,3.9931,7.9936,1.9949,1.9952,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
27.50,0.0050,0.1265,6.0153,-0.0000,0.0000,6.0152,8.0143,4.0163,4.0150,8.0154,1.9949,1.9952,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
27.60,0.0050,0.1270,6.0372,-0.0000,0.0000,6.0372,8.0363,4.0383,4.0370,8.0374,1.9949,1.9952,-1.9953,-1.9949,-0.0001,-0.0001,0.0001,0.0001
